*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/436.cactusADM-1804B.champsimtrace.xz
Heartbeat CPU  0 instructions:  316000000 cycles:  615324263 heartbeat IPC: 0.54455 cumulative IPC: 0.39595 (Simulation time: 0 hr 13 min 57 sec) 
Heartbeat CPU  0 instructions:  317000001 cycles:  617165920 heartbeat IPC: 0.54299 cumulative IPC: 0.39644 (Simulation time: 0 hr 13 min 59 sec) 
Heartbeat CPU  0 instructions:  318000002 cycles:  619100883 heartbeat IPC: 0.51681 cumulative IPC: 0.39686 (Simulation time: 0 hr 14 min 2 sec) 
Heartbeat CPU  0 instructions:  319000001 cycles:  621012553 heartbeat IPC: 0.52310 cumulative IPC: 0.39730 (Simulation time: 0 hr 14 min 5 sec) 
Heartbeat CPU  0 instructions:  320000000 cycles:  622792814 heartbeat IPC: 0.56171 cumulative IPC: 0.39783 (Simulation time: 0 hr 14 min 7 sec) 
Heartbeat CPU  0 instructions:  321000002 cycles:  624713712 heartbeat IPC: 0.52059 cumulative IPC: 0.39826 (Simulation time: 0 hr 14 min 10 sec) 
Heartbeat CPU  0 instructions:  322000001 cycles:  626646148 heartbeat IPC: 0.51748 cumulative IPC: 0.39867 (Simulation time: 0 hr 14 min 13 sec) 
Heartbeat CPU  0 instructions:  323000002 cycles:  628426460 heartbeat IPC: 0.56170 cumulative IPC: 0.39919 (Simulation time: 0 hr 14 min 16 sec) 
Heartbeat CPU  0 instructions:  324000000 cycles:  630318774 heartbeat IPC: 0.52845 cumulative IPC: 0.39963 (Simulation time: 0 hr 14 min 18 sec) 
Heartbeat CPU  0 instructions:  325000001 cycles:  632253831 heartbeat IPC: 0.51678 cumulative IPC: 0.40003 (Simulation time: 0 hr 14 min 21 sec) 
Heartbeat CPU  0 instructions:  326000002 cycles:  634106057 heartbeat IPC: 0.53989 cumulative IPC: 0.40049 (Simulation time: 0 hr 14 min 24 sec) 
Heartbeat CPU  0 instructions:  327000002 cycles:  635925085 heartbeat IPC: 0.54974 cumulative IPC: 0.40097 (Simulation time: 0 hr 14 min 26 sec) 
Heartbeat CPU  0 instructions:  328000000 cycles:  637858455 heartbeat IPC: 0.51723 cumulative IPC: 0.40136 (Simulation time: 0 hr 14 min 29 sec) 
Heartbeat CPU  0 instructions:  329000002 cycles:  639776653 heartbeat IPC: 0.52132 cumulative IPC: 0.40177 (Simulation time: 0 hr 14 min 32 sec) 
Heartbeat CPU  0 instructions:  330000001 cycles:  641559969 heartbeat IPC: 0.56075 cumulative IPC: 0.40226 (Simulation time: 0 hr 14 min 35 sec) 
Heartbeat CPU  0 instructions:  331000002 cycles:  643595885 heartbeat IPC: 0.49118 cumulative IPC: 0.40258 (Simulation time: 0 hr 14 min 37 sec) 
Heartbeat CPU  0 instructions:  332000000 cycles:  651011103 heartbeat IPC: 0.13486 cumulative IPC: 0.39916 (Simulation time: 0 hr 14 min 40 sec) 
Heartbeat CPU  0 instructions:  333000000 cycles:  661272270 heartbeat IPC: 0.09745 cumulative IPC: 0.39393 (Simulation time: 0 hr 14 min 44 sec) 
Heartbeat CPU  0 instructions:  334000001 cycles:  663190534 heartbeat IPC: 0.52131 cumulative IPC: 0.39434 (Simulation time: 0 hr 14 min 47 sec) 
Heartbeat CPU  0 instructions:  335000001 cycles:  665131979 heartbeat IPC: 0.51508 cumulative IPC: 0.39473 (Simulation time: 0 hr 14 min 49 sec) 
Heartbeat CPU  0 instructions:  336000000 cycles:  666992098 heartbeat IPC: 0.53760 cumulative IPC: 0.39518 (Simulation time: 0 hr 14 min 52 sec) 
Heartbeat CPU  0 instructions:  337000003 cycles:  668818923 heartbeat IPC: 0.54740 cumulative IPC: 0.39564 (Simulation time: 0 hr 14 min 55 sec) 
Heartbeat CPU  0 instructions:  338000002 cycles:  670756804 heartbeat IPC: 0.51603 cumulative IPC: 0.39603 (Simulation time: 0 hr 14 min 57 sec) 
Heartbeat CPU  0 instructions:  339000000 cycles:  672677620 heartbeat IPC: 0.52061 cumulative IPC: 0.39643 (Simulation time: 0 hr 15 min 0 sec) 
Heartbeat CPU  0 instructions:  340000000 cycles:  674451969 heartbeat IPC: 0.56359 cumulative IPC: 0.39692 (Simulation time: 0 hr 15 min 3 sec) 
Heartbeat CPU  0 instructions:  341000000 cycles:  676371478 heartbeat IPC: 0.52097 cumulative IPC: 0.39731 (Simulation time: 0 hr 15 min 6 sec) 
Heartbeat CPU  0 instructions:  342000001 cycles:  678300418 heartbeat IPC: 0.51842 cumulative IPC: 0.39770 (Simulation time: 0 hr 15 min 8 sec) 
Heartbeat CPU  0 instructions:  343000000 cycles:  680093924 heartbeat IPC: 0.55757 cumulative IPC: 0.39817 (Simulation time: 0 hr 15 min 11 sec) 
Heartbeat CPU  0 instructions:  344000000 cycles:  681978045 heartbeat IPC: 0.53075 cumulative IPC: 0.39857 (Simulation time: 0 hr 15 min 14 sec) 
Heartbeat CPU  0 instructions:  345000000 cycles:  683902981 heartbeat IPC: 0.51950 cumulative IPC: 0.39895 (Simulation time: 0 hr 15 min 16 sec) 
Heartbeat CPU  0 instructions:  346000001 cycles:  685776611 heartbeat IPC: 0.53372 cumulative IPC: 0.39936 (Simulation time: 0 hr 15 min 19 sec) 
Heartbeat CPU  0 instructions:  347000000 cycles:  687582059 heartbeat IPC: 0.55388 cumulative IPC: 0.39981 (Simulation time: 0 hr 15 min 22 sec) 
Heartbeat CPU  0 instructions:  348000000 cycles:  689506499 heartbeat IPC: 0.51963 cumulative IPC: 0.40019 (Simulation time: 0 hr 15 min 25 sec) 
Heartbeat CPU  0 instructions:  349000001 cycles:  691429535 heartbeat IPC: 0.52001 cumulative IPC: 0.40056 (Simulation time: 0 hr 15 min 27 sec) 
Heartbeat CPU  0 instructions:  350000003 cycles:  693203784 heartbeat IPC: 0.56362 cumulative IPC: 0.40102 (Simulation time: 0 hr 15 min 30 sec) 
Heartbeat CPU  0 instructions:  351000003 cycles:  695111766 heartbeat IPC: 0.52411 cumulative IPC: 0.40140 (Simulation time: 0 hr 15 min 33 sec) 
Heartbeat CPU  0 instructions:  352000000 cycles:  697047602 heartbeat IPC: 0.51657 cumulative IPC: 0.40175 (Simulation time: 0 hr 15 min 35 sec) 
Heartbeat CPU  0 instructions:  353000001 cycles:  698858151 heartbeat IPC: 0.55232 cumulative IPC: 0.40219 (Simulation time: 0 hr 15 min 38 sec) 
Heartbeat CPU  0 instructions:  354000003 cycles:  700933210 heartbeat IPC: 0.48191 cumulative IPC: 0.40245 (Simulation time: 0 hr 15 min 41 sec) 
Heartbeat CPU  0 instructions:  355000003 cycles:  715541011 heartbeat IPC: 0.06846 cumulative IPC: 0.39489 (Simulation time: 0 hr 15 min 45 sec) 
Heartbeat CPU  0 instructions:  356000000 cycles:  718656367 heartbeat IPC: 0.32099 cumulative IPC: 0.39454 (Simulation time: 0 hr 15 min 47 sec) 
Heartbeat CPU  0 instructions:  357000003 cycles:  720480151 heartbeat IPC: 0.54831 cumulative IPC: 0.39497 (Simulation time: 0 hr 15 min 50 sec) 
Heartbeat CPU  0 instructions:  358000002 cycles:  722413854 heartbeat IPC: 0.51714 cumulative IPC: 0.39533 (Simulation time: 0 hr 15 min 53 sec) 
Heartbeat CPU  0 instructions:  359000003 cycles:  724343897 heartbeat IPC: 0.51812 cumulative IPC: 0.39569 (Simulation time: 0 hr 15 min 56 sec) 
Heartbeat CPU  0 instructions:  360000000 cycles:  726127309 heartbeat IPC: 0.56072 cumulative IPC: 0.39614 (Simulation time: 0 hr 15 min 58 sec) 
Heartbeat CPU  0 instructions:  361000003 cycles:  728043516 heartbeat IPC: 0.52187 cumulative IPC: 0.39651 (Simulation time: 0 hr 16 min 1 sec) 
Heartbeat CPU  0 instructions:  362000000 cycles:  729986782 heartbeat IPC: 0.51460 cumulative IPC: 0.39685 (Simulation time: 0 hr 16 min 4 sec) 
Heartbeat CPU  0 instructions:  363000000 cycles:  731805703 heartbeat IPC: 0.54978 cumulative IPC: 0.39727 (Simulation time: 0 hr 16 min 6 sec) 
Heartbeat CPU  0 instructions:  364000000 cycles:  733669153 heartbeat IPC: 0.53664 cumulative IPC: 0.39767 (Simulation time: 0 hr 16 min 9 sec) 
Heartbeat CPU  0 instructions:  365000000 cycles:  735607058 heartbeat IPC: 0.51602 cumulative IPC: 0.39801 (Simulation time: 0 hr 16 min 12 sec) 
Heartbeat CPU  0 instructions:  366000001 cycles:  737494837 heartbeat IPC: 0.52972 cumulative IPC: 0.39838 (Simulation time: 0 hr 16 min 15 sec) 
Heartbeat CPU  0 instructions:  367000001 cycles:  739287424 heartbeat IPC: 0.55785 cumulative IPC: 0.39881 (Simulation time: 0 hr 16 min 17 sec) 
Heartbeat CPU  0 instructions:  368000000 cycles:  741214895 heartbeat IPC: 0.51881 cumulative IPC: 0.39915 (Simulation time: 0 hr 16 min 20 sec) 
Heartbeat CPU  0 instructions:  369000003 cycles:  743149547 heartbeat IPC: 0.51689 cumulative IPC: 0.39949 (Simulation time: 0 hr 16 min 23 sec) 
Heartbeat CPU  0 instructions:  370000000 cycles:  744920511 heartbeat IPC: 0.56466 cumulative IPC: 0.39993 (Simulation time: 0 hr 16 min 25 sec) 
Heartbeat CPU  0 instructions:  371000001 cycles:  746826856 heartbeat IPC: 0.52456 cumulative IPC: 0.40028 (Simulation time: 0 hr 16 min 28 sec) 
Heartbeat CPU  0 instructions:  372000000 cycles:  748756832 heartbeat IPC: 0.51814 cumulative IPC: 0.40061 (Simulation time: 0 hr 16 min 31 sec) 
Heartbeat CPU  0 instructions:  373000003 cycles:  750587401 heartbeat IPC: 0.54628 cumulative IPC: 0.40100 (Simulation time: 0 hr 16 min 33 sec) 
Heartbeat CPU  0 instructions:  374000001 cycles:  752431689 heartbeat IPC: 0.54221 cumulative IPC: 0.40138 (Simulation time: 0 hr 16 min 36 sec) 
Heartbeat CPU  0 instructions:  375000001 cycles:  754362775 heartbeat IPC: 0.51784 cumulative IPC: 0.40171 (Simulation time: 0 hr 16 min 39 sec) 
Heartbeat CPU  0 instructions:  376000000 cycles:  756272757 heartbeat IPC: 0.52356 cumulative IPC: 0.40205 (Simulation time: 0 hr 16 min 42 sec) 
Heartbeat CPU  0 instructions:  377000002 cycles:  765342554 heartbeat IPC: 0.11026 cumulative IPC: 0.39825 (Simulation time: 0 hr 16 min 45 sec) 
Heartbeat CPU  0 instructions:  378000003 cycles:  773948372 heartbeat IPC: 0.11620 cumulative IPC: 0.39480 (Simulation time: 0 hr 16 min 48 sec) 
Heartbeat CPU  0 instructions:  379000001 cycles:  775887439 heartbeat IPC: 0.51571 cumulative IPC: 0.39513 (Simulation time: 0 hr 16 min 51 sec) 
Heartbeat CPU  0 instructions:  380000000 cycles:  777668816 heartbeat IPC: 0.56136 cumulative IPC: 0.39555 (Simulation time: 0 hr 16 min 54 sec) 
Heartbeat CPU  0 instructions:  381000002 cycles:  779624915 heartbeat IPC: 0.51122 cumulative IPC: 0.39587 (Simulation time: 0 hr 16 min 56 sec) 
Heartbeat CPU  0 instructions:  382000002 cycles:  781715746 heartbeat IPC: 0.47828 cumulative IPC: 0.39611 (Simulation time: 0 hr 16 min 59 sec) 
Heartbeat CPU  0 instructions:  383000002 cycles:  783703304 heartbeat IPC: 0.50313 cumulative IPC: 0.39641 (Simulation time: 0 hr 17 min 2 sec) 
Heartbeat CPU  0 instructions:  384000000 cycles:  785548948 heartbeat IPC: 0.54182 cumulative IPC: 0.39678 (Simulation time: 0 hr 17 min 5 sec) 
Heartbeat CPU  0 instructions:  385000003 cycles:  787482507 heartbeat IPC: 0.51718 cumulative IPC: 0.39711 (Simulation time: 0 hr 17 min 7 sec) 
Heartbeat CPU  0 instructions:  386000002 cycles:  789393112 heartbeat IPC: 0.52339 cumulative IPC: 0.39744 (Simulation time: 0 hr 17 min 10 sec) 
Heartbeat CPU  0 instructions:  387000001 cycles:  791169924 heartbeat IPC: 0.56281 cumulative IPC: 0.39785 (Simulation time: 0 hr 17 min 13 sec) 
Heartbeat CPU  0 instructions:  388000000 cycles:  793092483 heartbeat IPC: 0.52014 cumulative IPC: 0.39818 (Simulation time: 0 hr 17 min 15 sec) 
Heartbeat CPU  0 instructions:  389000003 cycles:  795022627 heartbeat IPC: 0.51810 cumulative IPC: 0.39850 (Simulation time: 0 hr 17 min 18 sec) 
Heartbeat CPU  0 instructions:  390000003 cycles:  796803459 heartbeat IPC: 0.56154 cumulative IPC: 0.39889 (Simulation time: 0 hr 17 min 21 sec) 
Heartbeat CPU  0 instructions:  391000001 cycles:  798704148 heartbeat IPC: 0.52612 cumulative IPC: 0.39923 (Simulation time: 0 hr 17 min 24 sec) 
Heartbeat CPU  0 instructions:  392000000 cycles:  800636524 heartbeat IPC: 0.51750 cumulative IPC: 0.39954 (Simulation time: 0 hr 17 min 26 sec) 
Heartbeat CPU  0 instructions:  393000000 cycles:  802483023 heartbeat IPC: 0.54157 cumulative IPC: 0.39990 (Simulation time: 0 hr 17 min 29 sec) 
Heartbeat CPU  0 instructions:  394000000 cycles:  804303913 heartbeat IPC: 0.54918 cumulative IPC: 0.40027 (Simulation time: 0 hr 17 min 32 sec) 
Heartbeat CPU  0 instructions:  395000002 cycles:  806245591 heartbeat IPC: 0.51502 cumulative IPC: 0.40057 (Simulation time: 0 hr 17 min 34 sec) 
Heartbeat CPU  0 instructions:  396000000 cycles:  808157140 heartbeat IPC: 0.52313 cumulative IPC: 0.40089 (Simulation time: 0 hr 17 min 37 sec) 
Heartbeat CPU  0 instructions:  397000001 cycles:  809930076 heartbeat IPC: 0.56404 cumulative IPC: 0.40128 (Simulation time: 0 hr 17 min 40 sec) 
Heartbeat CPU  0 instructions:  398000003 cycles:  811848319 heartbeat IPC: 0.52131 cumulative IPC: 0.40159 (Simulation time: 0 hr 17 min 43 sec) 
Heartbeat CPU  0 instructions:  399000001 cycles:  815682116 heartbeat IPC: 0.26084 cumulative IPC: 0.40086 (Simulation time: 0 hr 17 min 45 sec) 
Heartbeat CPU  0 instructions:  400000000 cycles:  829528901 heartbeat IPC: 0.07222 cumulative IPC: 0.39487 (Simulation time: 0 hr 17 min 49 sec) 
Heartbeat CPU  0 instructions:  401000002 cycles:  831456238 heartbeat IPC: 0.51885 cumulative IPC: 0.39519 (Simulation time: 0 hr 17 min 52 sec) 
Heartbeat CPU  0 instructions:  402000001 cycles:  833398063 heartbeat IPC: 0.51498 cumulative IPC: 0.39549 (Simulation time: 0 hr 17 min 55 sec) 
Heartbeat CPU  0 instructions:  403000003 cycles:  835252525 heartbeat IPC: 0.53924 cumulative IPC: 0.39584 (Simulation time: 0 hr 17 min 57 sec) 
Heartbeat CPU  0 instructions:  404000000 cycles:  837087557 heartbeat IPC: 0.54495 cumulative IPC: 0.39620 (Simulation time: 0 hr 18 min 0 sec) 
Heartbeat CPU  0 instructions:  405000001 cycles:  839027961 heartbeat IPC: 0.51536 cumulative IPC: 0.39650 (Simulation time: 0 hr 18 min 3 sec) 
Heartbeat CPU  0 instructions:  406000002 cycles:  840948488 heartbeat IPC: 0.52069 cumulative IPC: 0.39681 (Simulation time: 0 hr 18 min 5 sec) 
Heartbeat CPU  0 instructions:  407000001 cycles:  842719421 heartbeat IPC: 0.56467 cumulative IPC: 0.39719 (Simulation time: 0 hr 18 min 8 sec) 
Heartbeat CPU  0 instructions:  408000000 cycles:  844647673 heartbeat IPC: 0.51860 cumulative IPC: 0.39749 (Simulation time: 0 hr 18 min 11 sec) 
Heartbeat CPU  0 instructions:  409000001 cycles:  846576809 heartbeat IPC: 0.51837 cumulative IPC: 0.39779 (Simulation time: 0 hr 18 min 14 sec) 
Heartbeat CPU  0 instructions:  410000003 cycles:  848370278 heartbeat IPC: 0.55758 cumulative IPC: 0.39816 (Simulation time: 0 hr 18 min 16 sec) 
Heartbeat CPU  0 instructions:  411000000 cycles:  850257509 heartbeat IPC: 0.52988 cumulative IPC: 0.39848 (Simulation time: 0 hr 18 min 19 sec) 
Heartbeat CPU  0 instructions:  412000000 cycles:  852189372 heartbeat IPC: 0.51764 cumulative IPC: 0.39878 (Simulation time: 0 hr 18 min 22 sec) 
Heartbeat CPU  0 instructions:  413000002 cycles:  854060111 heartbeat IPC: 0.53455 cumulative IPC: 0.39910 (Simulation time: 0 hr 18 min 24 sec) 
Heartbeat CPU  0 instructions:  414000003 cycles:  855869568 heartbeat IPC: 0.55265 cumulative IPC: 0.39945 (Simulation time: 0 hr 18 min 27 sec) 
Heartbeat CPU  0 instructions:  415000002 cycles:  857795289 heartbeat IPC: 0.51929 cumulative IPC: 0.39975 (Simulation time: 0 hr 18 min 30 sec) 
Heartbeat CPU  0 instructions:  416000000 cycles:  859715288 heartbeat IPC: 0.52083 cumulative IPC: 0.40004 (Simulation time: 0 hr 18 min 33 sec) 
Heartbeat CPU  0 instructions:  417000003 cycles:  861491193 heartbeat IPC: 0.56309 cumulative IPC: 0.40041 (Simulation time: 0 hr 18 min 35 sec) 
Heartbeat CPU  0 instructions:  418000003 cycles:  863405354 heartbeat IPC: 0.52242 cumulative IPC: 0.40070 (Simulation time: 0 hr 18 min 38 sec) 
Heartbeat CPU  0 instructions:  419000003 cycles:  865336331 heartbeat IPC: 0.51787 cumulative IPC: 0.40098 (Simulation time: 0 hr 18 min 41 sec) 
Heartbeat CPU  0 instructions:  420000000 cycles:  867150697 heartbeat IPC: 0.55116 cumulative IPC: 0.40133 (Simulation time: 0 hr 18 min 43 sec) 
Heartbeat CPU  0 instructions:  421000001 cycles:  869012674 heartbeat IPC: 0.53706 cumulative IPC: 0.40164 (Simulation time: 0 hr 18 min 46 sec) 
Heartbeat CPU  0 instructions:  422000002 cycles:  879911545 heartbeat IPC: 0.09175 cumulative IPC: 0.39747 (Simulation time: 0 hr 18 min 49 sec) 
Heartbeat CPU  0 instructions:  423000003 cycles:  886811773 heartbeat IPC: 0.14492 cumulative IPC: 0.39534 (Simulation time: 0 hr 18 min 53 sec) 
Heartbeat CPU  0 instructions:  424000000 cycles:  888626828 heartbeat IPC: 0.55095 cumulative IPC: 0.39569 (Simulation time: 0 hr 18 min 55 sec) 
Heartbeat CPU  0 instructions:  425000003 cycles:  890560611 heartbeat IPC: 0.51712 cumulative IPC: 0.39597 (Simulation time: 0 hr 18 min 58 sec) 
Heartbeat CPU  0 instructions:  426000001 cycles:  892485116 heartbeat IPC: 0.51961 cumulative IPC: 0.39626 (Simulation time: 0 hr 19 min 1 sec) 
Heartbeat CPU  0 instructions:  427000000 cycles:  894262466 heartbeat IPC: 0.56263 cumulative IPC: 0.39662 (Simulation time: 0 hr 19 min 3 sec) 
Heartbeat CPU  0 instructions:  428000000 cycles:  896171816 heartbeat IPC: 0.52374 cumulative IPC: 0.39691 (Simulation time: 0 hr 19 min 6 sec) 
Heartbeat CPU  0 instructions:  429000002 cycles:  898101787 heartbeat IPC: 0.51814 cumulative IPC: 0.39720 (Simulation time: 0 hr 19 min 9 sec) 
Heartbeat CPU  0 instructions:  430000000 cycles:  899909498 heartbeat IPC: 0.55318 cumulative IPC: 0.39754 (Simulation time: 0 hr 19 min 12 sec) 
Heartbeat CPU  0 instructions:  431000000 cycles:  901776778 heartbeat IPC: 0.53554 cumulative IPC: 0.39785 (Simulation time: 0 hr 19 min 14 sec) 
Heartbeat CPU  0 instructions:  432000000 cycles:  903698394 heartbeat IPC: 0.52040 cumulative IPC: 0.39813 (Simulation time: 0 hr 19 min 17 sec) 
Heartbeat CPU  0 instructions:  433000003 cycles:  905718620 heartbeat IPC: 0.49500 cumulative IPC: 0.39836 (Simulation time: 0 hr 19 min 20 sec) 
Heartbeat CPU  0 instructions:  434000002 cycles:  907503609 heartbeat IPC: 0.56023 cumulative IPC: 0.39871 (Simulation time: 0 hr 19 min 23 sec) 
Heartbeat CPU  0 instructions:  435000001 cycles:  909430592 heartbeat IPC: 0.51895 cumulative IPC: 0.39898 (Simulation time: 0 hr 19 min 25 sec) 
Heartbeat CPU  0 instructions:  436000000 cycles:  911346964 heartbeat IPC: 0.52182 cumulative IPC: 0.39926 (Simulation time: 0 hr 19 min 28 sec) 
Heartbeat CPU  0 instructions:  437000000 cycles:  913117743 heartbeat IPC: 0.56472 cumulative IPC: 0.39961 (Simulation time: 0 hr 19 min 31 sec) 
Heartbeat CPU  0 instructions:  438000000 cycles:  915021802 heartbeat IPC: 0.52519 cumulative IPC: 0.39989 (Simulation time: 0 hr 19 min 33 sec) 
Heartbeat CPU  0 instructions:  439000001 cycles:  916949644 heartbeat IPC: 0.51872 cumulative IPC: 0.40016 (Simulation time: 0 hr 19 min 36 sec) 
Heartbeat CPU  0 instructions:  440000000 cycles:  918770485 heartbeat IPC: 0.54920 cumulative IPC: 0.40048 (Simulation time: 0 hr 19 min 39 sec) 
Heartbeat CPU  0 instructions:  441000001 cycles:  920614128 heartbeat IPC: 0.54240 cumulative IPC: 0.40079 (Simulation time: 0 hr 19 min 42 sec) 
Heartbeat CPU  0 instructions:  442000001 cycles:  922541830 heartbeat IPC: 0.51875 cumulative IPC: 0.40106 (Simulation time: 0 hr 19 min 44 sec) 
Heartbeat CPU  0 instructions:  443000002 cycles:  924441861 heartbeat IPC: 0.52631 cumulative IPC: 0.40134 (Simulation time: 0 hr 19 min 47 sec) 
Heartbeat CPU  0 instructions:  444000000 cycles:  930012721 heartbeat IPC: 0.17951 cumulative IPC: 0.39990 (Simulation time: 0 hr 19 min 50 sec) 
Heartbeat CPU  0 instructions:  445000003 cycles:  942339268 heartbeat IPC: 0.08113 cumulative IPC: 0.39540 (Simulation time: 0 hr 19 min 54 sec) 
Heartbeat CPU  0 instructions:  446000000 cycles:  944271416 heartbeat IPC: 0.51756 cumulative IPC: 0.39567 (Simulation time: 0 hr 19 min 56 sec) 
Heartbeat CPU  0 instructions:  447000003 cycles:  946018293 heartbeat IPC: 0.57245 cumulative IPC: 0.39602 (Simulation time: 0 hr 19 min 59 sec) 
Heartbeat CPU  0 instructions:  448000000 cycles:  947922274 heartbeat IPC: 0.52521 cumulative IPC: 0.39630 (Simulation time: 0 hr 20 min 2 sec) 
Heartbeat CPU  0 instructions:  449000000 cycles:  949844937 heartbeat IPC: 0.52011 cumulative IPC: 0.39657 (Simulation time: 0 hr 20 min 4 sec) 
Heartbeat CPU  0 instructions:  450000000 cycles:  951658279 heartbeat IPC: 0.55147 cumulative IPC: 0.39689 (Simulation time: 0 hr 20 min 7 sec) 
Heartbeat CPU  0 instructions:  451000000 cycles:  953477170 heartbeat IPC: 0.54979 cumulative IPC: 0.39720 (Simulation time: 0 hr 20 min 10 sec) 
Heartbeat CPU  0 instructions:  452000000 cycles:  955391857 heartbeat IPC: 0.52228 cumulative IPC: 0.39747 (Simulation time: 0 hr 20 min 13 sec) 
Heartbeat CPU  0 instructions:  453000001 cycles:  957272704 heartbeat IPC: 0.53168 cumulative IPC: 0.39776 (Simulation time: 0 hr 20 min 15 sec) 
Heartbeat CPU  0 instructions:  454000001 cycles:  959013888 heartbeat IPC: 0.57432 cumulative IPC: 0.39810 (Simulation time: 0 hr 20 min 18 sec) 
Heartbeat CPU  0 instructions:  455000000 cycles:  960918221 heartbeat IPC: 0.52512 cumulative IPC: 0.39837 (Simulation time: 0 hr 20 min 21 sec) 
Heartbeat CPU  0 instructions:  456000000 cycles:  962823417 heartbeat IPC: 0.52488 cumulative IPC: 0.39864 (Simulation time: 0 hr 20 min 23 sec) 
Heartbeat CPU  0 instructions:  457000000 cycles:  964573071 heartbeat IPC: 0.57154 cumulative IPC: 0.39898 (Simulation time: 0 hr 20 min 26 sec) 
Heartbeat CPU  0 instructions:  458000003 cycles:  966442676 heartbeat IPC: 0.53487 cumulative IPC: 0.39926 (Simulation time: 0 hr 20 min 29 sec) 
Heartbeat CPU  0 instructions:  459000000 cycles:  968360669 heartbeat IPC: 0.52138 cumulative IPC: 0.39953 (Simulation time: 0 hr 20 min 32 sec) 
Heartbeat CPU  0 instructions:  460000000 cycles:  970183866 heartbeat IPC: 0.54849 cumulative IPC: 0.39983 (Simulation time: 0 hr 20 min 34 sec) 
Heartbeat CPU  0 instructions:  461000000 cycles:  971981579 heartbeat IPC: 0.55626 cumulative IPC: 0.40014 (Simulation time: 0 hr 20 min 37 sec) 
Heartbeat CPU  0 instructions:  462000003 cycles:  973892009 heartbeat IPC: 0.52344 cumulative IPC: 0.40040 (Simulation time: 0 hr 20 min 40 sec) 
Heartbeat CPU  0 instructions:  463000003 cycles:  975780732 heartbeat IPC: 0.52946 cumulative IPC: 0.40067 (Simulation time: 0 hr 20 min 42 sec) 
Heartbeat CPU  0 instructions:  464000000 cycles:  977514240 heartbeat IPC: 0.57686 cumulative IPC: 0.40100 (Simulation time: 0 hr 20 min 45 sec) 
Heartbeat CPU  0 instructions:  465000000 cycles:  979412829 heartbeat IPC: 0.52671 cumulative IPC: 0.40127 (Simulation time: 0 hr 20 min 48 sec) 
Heartbeat CPU  0 instructions:  466000000 cycles:  981317840 heartbeat IPC: 0.52493 cumulative IPC: 0.40153 (Simulation time: 0 hr 20 min 51 sec) 
Heartbeat CPU  0 instructions:  467000000 cycles:  994061130 heartbeat IPC: 0.07847 cumulative IPC: 0.39707 (Simulation time: 0 hr 20 min 54 sec) 
Heartbeat CPU  0 instructions:  468000000 cycles:  998895329 heartbeat IPC: 0.20686 cumulative IPC: 0.39608 (Simulation time: 0 hr 20 min 57 sec) 
Heartbeat CPU  0 instructions:  469000002 cycles: 1000816102 heartbeat IPC: 0.52062 cumulative IPC: 0.39634 (Simulation time: 0 hr 21 min 0 sec) 
Heartbeat CPU  0 instructions:  470000000 cycles: 1002651687 heartbeat IPC: 0.54478 cumulative IPC: 0.39663 (Simulation time: 0 hr 21 min 3 sec) 
Heartbeat CPU  0 instructions:  471000002 cycles: 1004452034 heartbeat IPC: 0.55545 cumulative IPC: 0.39694 (Simulation time: 0 hr 21 min 5 sec) 
Heartbeat CPU  0 instructions:  472000000 cycles: 1006376260 heartbeat IPC: 0.51969 cumulative IPC: 0.39719 (Simulation time: 0 hr 21 min 8 sec) 
Heartbeat CPU  0 instructions:  473000003 cycles: 1008275737 heartbeat IPC: 0.52646 cumulative IPC: 0.39745 (Simulation time: 0 hr 21 min 11 sec) 
Heartbeat CPU  0 instructions:  474000002 cycles: 1010023589 heartbeat IPC: 0.57213 cumulative IPC: 0.39778 (Simulation time: 0 hr 21 min 13 sec) 
Heartbeat CPU  0 instructions:  475000003 cycles: 1011926076 heartbeat IPC: 0.52563 cumulative IPC: 0.39803 (Simulation time: 0 hr 21 min 16 sec) 
Heartbeat CPU  0 instructions:  476000000 cycles: 1013836098 heartbeat IPC: 0.52355 cumulative IPC: 0.39829 (Simulation time: 0 hr 21 min 19 sec) 
Heartbeat CPU  0 instructions:  477000003 cycles: 1015597950 heartbeat IPC: 0.56759 cumulative IPC: 0.39860 (Simulation time: 0 hr 21 min 22 sec) 
Heartbeat CPU  0 instructions:  478000003 cycles: 1017450625 heartbeat IPC: 0.53976 cumulative IPC: 0.39888 (Simulation time: 0 hr 21 min 24 sec) 
Heartbeat CPU  0 instructions:  479000000 cycles: 1019363767 heartbeat IPC: 0.52270 cumulative IPC: 0.39913 (Simulation time: 0 hr 21 min 27 sec) 
Heartbeat CPU  0 instructions:  480000000 cycles: 1021202737 heartbeat IPC: 0.54378 cumulative IPC: 0.39941 (Simulation time: 0 hr 21 min 30 sec) 
Heartbeat CPU  0 instructions:  481000000 cycles: 1022974641 heartbeat IPC: 0.56436 cumulative IPC: 0.39971 (Simulation time: 0 hr 21 min 32 sec) 
