*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/403.gcc-16B.champsimtrace.xz
Heartbeat CPU  0 instructions:  316000000 cycles:  204759098 heartbeat IPC: 1.33804 cumulative IPC: 1.33403 (Simulation time: 0 hr 8 min 51 sec) 
Heartbeat CPU  0 instructions:  317000001 cycles:  205588083 heartbeat IPC: 1.20630 cumulative IPC: 1.33338 (Simulation time: 0 hr 8 min 53 sec) 
Heartbeat CPU  0 instructions:  318000001 cycles:  206469570 heartbeat IPC: 1.13445 cumulative IPC: 1.33231 (Simulation time: 0 hr 8 min 55 sec) 
Heartbeat CPU  0 instructions:  319000003 cycles:  207163121 heartbeat IPC: 1.44186 cumulative IPC: 1.33277 (Simulation time: 0 hr 8 min 57 sec) 
Heartbeat CPU  0 instructions:  320000000 cycles:  207873358 heartbeat IPC: 1.40798 cumulative IPC: 1.33309 (Simulation time: 0 hr 8 min 58 sec) 
Heartbeat CPU  0 instructions:  321000001 cycles:  208696972 heartbeat IPC: 1.21416 cumulative IPC: 1.33250 (Simulation time: 0 hr 9 min 0 sec) 
Heartbeat CPU  0 instructions:  322000003 cycles:  209497234 heartbeat IPC: 1.24959 cumulative IPC: 1.33210 (Simulation time: 0 hr 9 min 2 sec) 
Heartbeat CPU  0 instructions:  323000001 cycles:  210326201 heartbeat IPC: 1.20632 cumulative IPC: 1.33148 (Simulation time: 0 hr 9 min 4 sec) 
Heartbeat CPU  0 instructions:  324000000 cycles:  211051211 heartbeat IPC: 1.37929 cumulative IPC: 1.33169 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  0 instructions:  325000000 cycles:  211844006 heartbeat IPC: 1.26136 cumulative IPC: 1.33136 (Simulation time: 0 hr 9 min 7 sec) 
Heartbeat CPU  0 instructions:  326000003 cycles:  212670767 heartbeat IPC: 1.20954 cumulative IPC: 1.33077 (Simulation time: 0 hr 9 min 9 sec) 
Heartbeat CPU  0 instructions:  327000000 cycles:  213414434 heartbeat IPC: 1.34468 cumulative IPC: 1.33083 (Simulation time: 0 hr 9 min 11 sec) 
Heartbeat CPU  0 instructions:  328000000 cycles:  214203926 heartbeat IPC: 1.26664 cumulative IPC: 1.33053 (Simulation time: 0 hr 9 min 13 sec) 
Heartbeat CPU  0 instructions:  329000001 cycles:  215019655 heartbeat IPC: 1.22590 cumulative IPC: 1.33003 (Simulation time: 0 hr 9 min 14 sec) 
Heartbeat CPU  0 instructions:  330000001 cycles:  215685559 heartbeat IPC: 1.50172 cumulative IPC: 1.33070 (Simulation time: 0 hr 9 min 16 sec) 
Heartbeat CPU  0 instructions:  331000000 cycles:  216396118 heartbeat IPC: 1.40734 cumulative IPC: 1.33101 (Simulation time: 0 hr 9 min 18 sec) 
Heartbeat CPU  0 instructions:  332000000 cycles:  217142231 heartbeat IPC: 1.34028 cumulative IPC: 1.33105 (Simulation time: 0 hr 9 min 20 sec) 
Heartbeat CPU  0 instructions:  333000001 cycles:  217924656 heartbeat IPC: 1.27808 cumulative IPC: 1.33081 (Simulation time: 0 hr 9 min 21 sec) 
Heartbeat CPU  0 instructions:  334000002 cycles:  218719441 heartbeat IPC: 1.25820 cumulative IPC: 1.33048 (Simulation time: 0 hr 9 min 23 sec) 
Heartbeat CPU  0 instructions:  335000000 cycles:  219549833 heartbeat IPC: 1.20425 cumulative IPC: 1.32989 (Simulation time: 0 hr 9 min 25 sec) 
Heartbeat CPU  0 instructions:  336000000 cycles:  220290249 heartbeat IPC: 1.35059 cumulative IPC: 1.32998 (Simulation time: 0 hr 9 min 27 sec) 
Heartbeat CPU  0 instructions:  337000002 cycles:  221009194 heartbeat IPC: 1.39093 cumulative IPC: 1.33022 (Simulation time: 0 hr 9 min 28 sec) 
Heartbeat CPU  0 instructions:  338000003 cycles:  221822559 heartbeat IPC: 1.22946 cumulative IPC: 1.32977 (Simulation time: 0 hr 9 min 30 sec) 
Heartbeat CPU  0 instructions:  339000002 cycles:  222585264 heartbeat IPC: 1.31112 cumulative IPC: 1.32969 (Simulation time: 0 hr 9 min 32 sec) 
Heartbeat CPU  0 instructions:  340000000 cycles:  223356010 heartbeat IPC: 1.29744 cumulative IPC: 1.32955 (Simulation time: 0 hr 9 min 34 sec) 
Heartbeat CPU  0 instructions:  341000001 cycles:  224153868 heartbeat IPC: 1.25336 cumulative IPC: 1.32921 (Simulation time: 0 hr 9 min 35 sec) 
Heartbeat CPU  0 instructions:  342000003 cycles:  224831117 heartbeat IPC: 1.47656 cumulative IPC: 1.32976 (Simulation time: 0 hr 9 min 37 sec) 
Heartbeat CPU  0 instructions:  343000003 cycles:  225605583 heartbeat IPC: 1.29121 cumulative IPC: 1.32960 (Simulation time: 0 hr 9 min 39 sec) 
Heartbeat CPU  0 instructions:  344000000 cycles:  226336875 heartbeat IPC: 1.36744 cumulative IPC: 1.32975 (Simulation time: 0 hr 9 min 41 sec) 
Heartbeat CPU  0 instructions:  345000003 cycles:  227005547 heartbeat IPC: 1.49551 cumulative IPC: 1.33035 (Simulation time: 0 hr 9 min 42 sec) 
Heartbeat CPU  0 instructions:  346000000 cycles:  227723719 heartbeat IPC: 1.39242 cumulative IPC: 1.33059 (Simulation time: 0 hr 9 min 44 sec) 
Heartbeat CPU  0 instructions:  347000001 cycles:  228461493 heartbeat IPC: 1.35543 cumulative IPC: 1.33069 (Simulation time: 0 hr 9 min 46 sec) 
Heartbeat CPU  0 instructions:  348000000 cycles:  229195867 heartbeat IPC: 1.36170 cumulative IPC: 1.33081 (Simulation time: 0 hr 9 min 47 sec) 
Heartbeat CPU  0 instructions:  349000003 cycles:  229950014 heartbeat IPC: 1.32601 cumulative IPC: 1.33079 (Simulation time: 0 hr 9 min 49 sec) 
Heartbeat CPU  0 instructions:  350000003 cycles:  230719062 heartbeat IPC: 1.30031 cumulative IPC: 1.33067 (Simulation time: 0 hr 9 min 51 sec) 
Heartbeat CPU  0 instructions:  351000002 cycles:  231514321 heartbeat IPC: 1.25745 cumulative IPC: 1.33036 (Simulation time: 0 hr 9 min 53 sec) 
Heartbeat CPU  0 instructions:  352000000 cycles:  232226432 heartbeat IPC: 1.40427 cumulative IPC: 1.33064 (Simulation time: 0 hr 9 min 55 sec) 
Heartbeat CPU  0 instructions:  353000003 cycles:  232981634 heartbeat IPC: 1.32415 cumulative IPC: 1.33061 (Simulation time: 0 hr 9 min 56 sec) 
Heartbeat CPU  0 instructions:  354000002 cycles:  233682594 heartbeat IPC: 1.42661 cumulative IPC: 1.33097 (Simulation time: 0 hr 9 min 58 sec) 
Heartbeat CPU  0 instructions:  355000002 cycles:  234412070 heartbeat IPC: 1.37085 cumulative IPC: 1.33112 (Simulation time: 0 hr 10 min 0 sec) 
Heartbeat CPU  0 instructions:  356000000 cycles:  235187834 heartbeat IPC: 1.28905 cumulative IPC: 1.33095 (Simulation time: 0 hr 10 min 1 sec) 
Heartbeat CPU  0 instructions:  357000002 cycles:  235969404 heartbeat IPC: 1.27948 cumulative IPC: 1.33074 (Simulation time: 0 hr 10 min 3 sec) 
Heartbeat CPU  0 instructions:  358000002 cycles:  236693444 heartbeat IPC: 1.38114 cumulative IPC: 1.33093 (Simulation time: 0 hr 10 min 5 sec) 
Heartbeat CPU  0 instructions:  359000002 cycles:  237409471 heartbeat IPC: 1.39660 cumulative IPC: 1.33117 (Simulation time: 0 hr 10 min 7 sec) 
Heartbeat CPU  0 instructions:  360000000 cycles:  238104914 heartbeat IPC: 1.43793 cumulative IPC: 1.33155 (Simulation time: 0 hr 10 min 9 sec) 
Heartbeat CPU  0 instructions:  361000000 cycles:  238808131 heartbeat IPC: 1.42204 cumulative IPC: 1.33187 (Simulation time: 0 hr 10 min 10 sec) 
Heartbeat CPU  0 instructions:  362000003 cycles:  239543605 heartbeat IPC: 1.35967 cumulative IPC: 1.33198 (Simulation time: 0 hr 10 min 12 sec) 
Heartbeat CPU  0 instructions:  363000000 cycles:  240280322 heartbeat IPC: 1.35737 cumulative IPC: 1.33207 (Simulation time: 0 hr 10 min 14 sec) 
Heartbeat CPU  0 instructions:  364000000 cycles:  241010301 heartbeat IPC: 1.36990 cumulative IPC: 1.33221 (Simulation time: 0 hr 10 min 16 sec) 
Heartbeat CPU  0 instructions:  365000001 cycles:  241752261 heartbeat IPC: 1.34778 cumulative IPC: 1.33227 (Simulation time: 0 hr 10 min 17 sec) 
Heartbeat CPU  0 instructions:  366000003 cycles:  242552333 heartbeat IPC: 1.24989 cumulative IPC: 1.33194 (Simulation time: 0 hr 10 min 19 sec) 
Heartbeat CPU  0 instructions:  367000001 cycles:  243306832 heartbeat IPC: 1.32538 cumulative IPC: 1.33192 (Simulation time: 0 hr 10 min 21 sec) 
Heartbeat CPU  0 instructions:  368000000 cycles:  244111350 heartbeat IPC: 1.24298 cumulative IPC: 1.33156 (Simulation time: 0 hr 10 min 23 sec) 
Heartbeat CPU  0 instructions:  369000000 cycles:  244848298 heartbeat IPC: 1.35695 cumulative IPC: 1.33165 (Simulation time: 0 hr 10 min 24 sec) 
Heartbeat CPU  0 instructions:  370000001 cycles:  245529059 heartbeat IPC: 1.46895 cumulative IPC: 1.33211 (Simulation time: 0 hr 10 min 26 sec) 
Heartbeat CPU  0 instructions:  371000001 cycles:  246276735 heartbeat IPC: 1.33748 cumulative IPC: 1.33213 (Simulation time: 0 hr 10 min 28 sec) 
Heartbeat CPU  0 instructions:  372000000 cycles:  247066407 heartbeat IPC: 1.26635 cumulative IPC: 1.33188 (Simulation time: 0 hr 10 min 30 sec) 
Heartbeat CPU  0 instructions:  373000000 cycles:  247801900 heartbeat IPC: 1.35963 cumulative IPC: 1.33198 (Simulation time: 0 hr 10 min 31 sec) 
Heartbeat CPU  0 instructions:  374000002 cycles:  248568297 heartbeat IPC: 1.30481 cumulative IPC: 1.33188 (Simulation time: 0 hr 10 min 33 sec) 
Heartbeat CPU  0 instructions:  375000000 cycles:  249310621 heartbeat IPC: 1.34712 cumulative IPC: 1.33193 (Simulation time: 0 hr 10 min 35 sec) 
Heartbeat CPU  0 instructions:  376000000 cycles:  250064278 heartbeat IPC: 1.32686 cumulative IPC: 1.33191 (Simulation time: 0 hr 10 min 37 sec) 
Heartbeat CPU  0 instructions:  377000001 cycles:  250785888 heartbeat IPC: 1.38579 cumulative IPC: 1.33210 (Simulation time: 0 hr 10 min 38 sec) 
Heartbeat CPU  0 instructions:  378000003 cycles:  251595420 heartbeat IPC: 1.23528 cumulative IPC: 1.33173 (Simulation time: 0 hr 10 min 40 sec) 
Heartbeat CPU  0 instructions:  379000002 cycles:  252314049 heartbeat IPC: 1.39154 cumulative IPC: 1.33193 (Simulation time: 0 hr 10 min 42 sec) 
Heartbeat CPU  0 instructions:  380000000 cycles:  253073906 heartbeat IPC: 1.31603 cumulative IPC: 1.33187 (Simulation time: 0 hr 10 min 44 sec) 
Heartbeat CPU  0 instructions:  381000000 cycles:  253864717 heartbeat IPC: 1.26452 cumulative IPC: 1.33162 (Simulation time: 0 hr 10 min 45 sec) 
Heartbeat CPU  0 instructions:  382000001 cycles:  254563526 heartbeat IPC: 1.43101 cumulative IPC: 1.33195 (Simulation time: 0 hr 10 min 47 sec) 
Heartbeat CPU  0 instructions:  383000002 cycles:  255275068 heartbeat IPC: 1.40540 cumulative IPC: 1.33219 (Simulation time: 0 hr 10 min 49 sec) 
Heartbeat CPU  0 instructions:  384000000 cycles:  255993148 heartbeat IPC: 1.39260 cumulative IPC: 1.33240 (Simulation time: 0 hr 10 min 51 sec) 
Heartbeat CPU  0 instructions:  385000001 cycles:  256780149 heartbeat IPC: 1.27065 cumulative IPC: 1.33217 (Simulation time: 0 hr 10 min 52 sec) 
Heartbeat CPU  0 instructions:  386000003 cycles:  257543999 heartbeat IPC: 1.30916 cumulative IPC: 1.33209 (Simulation time: 0 hr 10 min 54 sec) 
Heartbeat CPU  0 instructions:  387000002 cycles:  258278659 heartbeat IPC: 1.36117 cumulative IPC: 1.33219 (Simulation time: 0 hr 10 min 56 sec) 
Heartbeat CPU  0 instructions:  388000000 cycles:  259025709 heartbeat IPC: 1.33860 cumulative IPC: 1.33221 (Simulation time: 0 hr 10 min 58 sec) 
Heartbeat CPU  0 instructions:  389000000 cycles:  259685335 heartbeat IPC: 1.51601 cumulative IPC: 1.33277 (Simulation time: 0 hr 10 min 59 sec) 
Heartbeat CPU  0 instructions:  390000003 cycles:  260385763 heartbeat IPC: 1.42770 cumulative IPC: 1.33308 (Simulation time: 0 hr 11 min 1 sec) 
Heartbeat CPU  0 instructions:  391000000 cycles:  261136152 heartbeat IPC: 1.33264 cumulative IPC: 1.33307 (Simulation time: 0 hr 11 min 3 sec) 
Heartbeat CPU  0 instructions:  392000000 cycles:  261859795 heartbeat IPC: 1.38190 cumulative IPC: 1.33324 (Simulation time: 0 hr 11 min 5 sec) 
Heartbeat CPU  0 instructions:  393000000 cycles:  262553591 heartbeat IPC: 1.44135 cumulative IPC: 1.33358 (Simulation time: 0 hr 11 min 6 sec) 
Heartbeat CPU  0 instructions:  394000000 cycles:  263304497 heartbeat IPC: 1.33172 cumulative IPC: 1.33357 (Simulation time: 0 hr 11 min 8 sec) 
Heartbeat CPU  0 instructions:  395000000 cycles:  264088118 heartbeat IPC: 1.27613 cumulative IPC: 1.33337 (Simulation time: 0 hr 11 min 10 sec) 
Heartbeat CPU  0 instructions:  396000000 cycles:  264825113 heartbeat IPC: 1.35686 cumulative IPC: 1.33344 (Simulation time: 0 hr 11 min 12 sec) 
Heartbeat CPU  0 instructions:  397000000 cycles:  265670803 heartbeat IPC: 1.18247 cumulative IPC: 1.33287 (Simulation time: 0 hr 11 min 14 sec) 
Heartbeat CPU  0 instructions:  398000000 cycles:  266373759 heartbeat IPC: 1.42256 cumulative IPC: 1.33315 (Simulation time: 0 hr 11 min 15 sec) 
Heartbeat CPU  0 instructions:  399000003 cycles:  267131198 heartbeat IPC: 1.32024 cumulative IPC: 1.33311 (Simulation time: 0 hr 11 min 17 sec) 
Heartbeat CPU  0 instructions:  400000000 cycles:  267858098 heartbeat IPC: 1.37570 cumulative IPC: 1.33325 (Simulation time: 0 hr 11 min 19 sec) 
Heartbeat CPU  0 instructions:  401000001 cycles:  268600041 heartbeat IPC: 1.34781 cumulative IPC: 1.33330 (Simulation time: 0 hr 11 min 21 sec) 
Heartbeat CPU  0 instructions:  402000003 cycles:  269336314 heartbeat IPC: 1.35819 cumulative IPC: 1.33338 (Simulation time: 0 hr 11 min 22 sec) 
Heartbeat CPU  0 instructions:  403000002 cycles:  270097604 heartbeat IPC: 1.31356 cumulative IPC: 1.33331 (Simulation time: 0 hr 11 min 24 sec) 
Heartbeat CPU  0 instructions:  404000000 cycles:  270880815 heartbeat IPC: 1.27679 cumulative IPC: 1.33312 (Simulation time: 0 hr 11 min 26 sec) 
Heartbeat CPU  0 instructions:  405000002 cycles:  271581406 heartbeat IPC: 1.42737 cumulative IPC: 1.33340 (Simulation time: 0 hr 11 min 27 sec) 
Heartbeat CPU  0 instructions:  406000000 cycles:  272338912 heartbeat IPC: 1.32012 cumulative IPC: 1.33336 (Simulation time: 0 hr 11 min 29 sec) 
Heartbeat CPU  0 instructions:  407000000 cycles:  273077679 heartbeat IPC: 1.35361 cumulative IPC: 1.33343 (Simulation time: 0 hr 11 min 31 sec) 
Heartbeat CPU  0 instructions:  408000000 cycles:  273785443 heartbeat IPC: 1.41290 cumulative IPC: 1.33367 (Simulation time: 0 hr 11 min 33 sec) 
Heartbeat CPU  0 instructions:  409000003 cycles:  274589594 heartbeat IPC: 1.24355 cumulative IPC: 1.33336 (Simulation time: 0 hr 11 min 34 sec) 
Heartbeat CPU  0 instructions:  410000000 cycles:  275335267 heartbeat IPC: 1.34107 cumulative IPC: 1.33338 (Simulation time: 0 hr 11 min 36 sec) 
Heartbeat CPU  0 instructions:  411000003 cycles:  276086328 heartbeat IPC: 1.33145 cumulative IPC: 1.33338 (Simulation time: 0 hr 11 min 38 sec) 
Heartbeat CPU  0 instructions:  412000000 cycles:  276981579 heartbeat IPC: 1.11700 cumulative IPC: 1.33255 (Simulation time: 0 hr 11 min 40 sec) 
Heartbeat CPU  0 instructions:  413000002 cycles:  278143711 heartbeat IPC: 0.86049 cumulative IPC: 1.33022 (Simulation time: 0 hr 11 min 42 sec) 
Heartbeat CPU  0 instructions:  414000001 cycles:  295375153 heartbeat IPC: 0.05803 cumulative IPC: 1.24341 (Simulation time: 0 hr 11 min 51 sec) 
Heartbeat CPU  0 instructions:  415000002 cycles:  302444623 heartbeat IPC: 0.14145 cumulative IPC: 1.21340 (Simulation time: 0 hr 11 min 56 sec) 
Heartbeat CPU  0 instructions:  416000000 cycles:  309219975 heartbeat IPC: 0.14759 cumulative IPC: 1.18629 (Simulation time: 0 hr 12 min 0 sec) 
Heartbeat CPU  0 instructions:  417000001 cycles:  315552825 heartbeat IPC: 0.15791 cumulative IPC: 1.16241 (Simulation time: 0 hr 12 min 4 sec) 
Heartbeat CPU  0 instructions:  418000001 cycles:  325731242 heartbeat IPC: 0.09825 cumulative IPC: 1.12412 (Simulation time: 0 hr 12 min 11 sec) 
Heartbeat CPU  0 instructions:  419000001 cycles:  345294383 heartbeat IPC: 0.05112 cumulative IPC: 1.05472 (Simulation time: 0 hr 12 min 20 sec) 
Heartbeat CPU  0 instructions:  420000000 cycles:  358017745 heartbeat IPC: 0.07860 cumulative IPC: 1.01531 (Simulation time: 0 hr 12 min 26 sec) 
Heartbeat CPU  0 instructions:  421000003 cycles:  369187967 heartbeat IPC: 0.08952 cumulative IPC: 0.98362 (Simulation time: 0 hr 12 min 31 sec) 
Heartbeat CPU  0 instructions:  422000001 cycles:  379051515 heartbeat IPC: 0.10138 cumulative IPC: 0.95774 (Simulation time: 0 hr 12 min 36 sec) 
Heartbeat CPU  0 instructions:  423000000 cycles:  388566995 heartbeat IPC: 0.10509 cumulative IPC: 0.93427 (Simulation time: 0 hr 12 min 41 sec) 
Heartbeat CPU  0 instructions:  424000000 cycles:  398109373 heartbeat IPC: 0.10480 cumulative IPC: 0.91199 (Simulation time: 0 hr 12 min 48 sec) 
Heartbeat CPU  0 instructions:  425000002 cycles:  404348602 heartbeat IPC: 0.16028 cumulative IPC: 0.89902 (Simulation time: 0 hr 12 min 52 sec) 
Heartbeat CPU  0 instructions:  426000002 cycles:  409198926 heartbeat IPC: 0.20617 cumulative IPC: 0.88985 (Simulation time: 0 hr 12 min 56 sec) 
Heartbeat CPU  0 instructions:  427000000 cycles:  414120623 heartbeat IPC: 0.20318 cumulative IPC: 0.88074 (Simulation time: 0 hr 12 min 59 sec) 
Heartbeat CPU  0 instructions:  428000000 cycles:  419509153 heartbeat IPC: 0.18558 cumulative IPC: 0.87080 (Simulation time: 0 hr 13 min 3 sec) 
Heartbeat CPU  0 instructions:  429000000 cycles:  424940584 heartbeat IPC: 0.18411 cumulative IPC: 0.86104 (Simulation time: 0 hr 13 min 7 sec) 
Heartbeat CPU  0 instructions:  430000001 cycles:  430374367 heartbeat IPC: 0.18403 cumulative IPC: 0.85155 (Simulation time: 0 hr 13 min 11 sec) 
Heartbeat CPU  0 instructions:  431000002 cycles:  441114062 heartbeat IPC: 0.09311 cumulative IPC: 0.83109 (Simulation time: 0 hr 13 min 17 sec) 
Heartbeat CPU  0 instructions:  432000000 cycles:  451846729 heartbeat IPC: 0.09317 cumulative IPC: 0.81173 (Simulation time: 0 hr 13 min 23 sec) 
Heartbeat CPU  0 instructions:  433000000 cycles:  469928588 heartbeat IPC: 0.05530 cumulative IPC: 0.77970 (Simulation time: 0 hr 13 min 33 sec) 
Heartbeat CPU  0 instructions:  434000001 cycles:  485297161 heartbeat IPC: 0.06507 cumulative IPC: 0.75488 (Simulation time: 0 hr 13 min 40 sec) 
Heartbeat CPU  0 instructions:  435000003 cycles:  496755955 heartbeat IPC: 0.08727 cumulative IPC: 0.73803 (Simulation time: 0 hr 13 min 45 sec) 
Heartbeat CPU  0 instructions:  436000000 cycles:  507275680 heartbeat IPC: 0.09506 cumulative IPC: 0.72346 (Simulation time: 0 hr 13 min 50 sec) 
Heartbeat CPU  0 instructions:  437000002 cycles:  515312017 heartbeat IPC: 0.12444 cumulative IPC: 0.71328 (Simulation time: 0 hr 13 min 55 sec) 
Heartbeat CPU  0 instructions:  438000001 cycles:  524937171 heartbeat IPC: 0.10389 cumulative IPC: 0.70111 (Simulation time: 0 hr 14 min 1 sec) 
Heartbeat CPU  0 instructions:  439000000 cycles:  533115185 heartbeat IPC: 0.12228 cumulative IPC: 0.69145 (Simulation time: 0 hr 14 min 6 sec) 
Heartbeat CPU  0 instructions:  440000000 cycles:  538186591 heartbeat IPC: 0.19718 cumulative IPC: 0.68639 (Simulation time: 0 hr 14 min 10 sec) 
Heartbeat CPU  0 instructions:  441000000 cycles:  543256675 heartbeat IPC: 0.19724 cumulative IPC: 0.68144 (Simulation time: 0 hr 14 min 14 sec) 
Heartbeat CPU  0 instructions:  442000000 cycles:  548707146 heartbeat IPC: 0.18347 cumulative IPC: 0.67607 (Simulation time: 0 hr 14 min 18 sec) 
Heartbeat CPU  0 instructions:  443000001 cycles:  554027188 heartbeat IPC: 0.18797 cumulative IPC: 0.67099 (Simulation time: 0 hr 14 min 22 sec) 
Heartbeat CPU  0 instructions:  444000000 cycles:  559423846 heartbeat IPC: 0.18530 cumulative IPC: 0.66592 (Simulation time: 0 hr 14 min 25 sec) 
Heartbeat CPU  0 instructions:  445000002 cycles:  565663186 heartbeat IPC: 0.16027 cumulative IPC: 0.65988 (Simulation time: 0 hr 14 min 30 sec) 
Heartbeat CPU  0 instructions:  446000003 cycles:  579023430 heartbeat IPC: 0.07485 cumulative IPC: 0.64531 (Simulation time: 0 hr 14 min 37 sec) 
Heartbeat CPU  0 instructions:  447000000 cycles:  592747004 heartbeat IPC: 0.07287 cumulative IPC: 0.63102 (Simulation time: 0 hr 14 min 45 sec) 
Heartbeat CPU  0 instructions:  448000000 cycles:  612317587 heartbeat IPC: 0.05110 cumulative IPC: 0.61109 (Simulation time: 0 hr 14 min 53 sec) 
Heartbeat CPU  0 instructions:  449000001 cycles:  624185280 heartbeat IPC: 0.08426 cumulative IPC: 0.60034 (Simulation time: 0 hr 14 min 59 sec) 
Heartbeat CPU  0 instructions:  450000000 cycles:  635324197 heartbeat IPC: 0.08978 cumulative IPC: 0.59074 (Simulation time: 0 hr 15 min 4 sec) 
Heartbeat CPU  0 instructions:  451000000 cycles:  643764284 heartbeat IPC: 0.11848 cumulative IPC: 0.58410 (Simulation time: 0 hr 15 min 9 sec) 
Heartbeat CPU  0 instructions:  452000000 cycles:  652789595 heartbeat IPC: 0.11080 cumulative IPC: 0.57710 (Simulation time: 0 hr 15 min 14 sec) 
Heartbeat CPU  0 instructions:  453000001 cycles:  661850684 heartbeat IPC: 0.11036 cumulative IPC: 0.57027 (Simulation time: 0 hr 15 min 20 sec) 
Heartbeat CPU  0 instructions:  454000000 cycles:  667465266 heartbeat IPC: 0.17811 cumulative IPC: 0.56674 (Simulation time: 0 hr 15 min 24 sec) 
Heartbeat CPU  0 instructions:  455000001 cycles:  672369926 heartbeat IPC: 0.20389 cumulative IPC: 0.56392 (Simulation time: 0 hr 15 min 28 sec) 
Heartbeat CPU  0 instructions:  456000000 cycles:  677746789 heartbeat IPC: 0.18598 cumulative IPC: 0.56072 (Simulation time: 0 hr 15 min 32 sec) 
Heartbeat CPU  0 instructions:  457000002 cycles:  683129450 heartbeat IPC: 0.18578 cumulative IPC: 0.55756 (Simulation time: 0 hr 15 min 36 sec) 
Heartbeat CPU  0 instructions:  458000000 cycles:  688487833 heartbeat IPC: 0.18662 cumulative IPC: 0.55448 (Simulation time: 0 hr 15 min 40 sec) 
Heartbeat CPU  0 instructions:  459000001 cycles:  693987737 heartbeat IPC: 0.18182 cumulative IPC: 0.55134 (Simulation time: 0 hr 15 min 44 sec) 
Heartbeat CPU  0 instructions:  460000000 cycles:  706190226 heartbeat IPC: 0.08195 cumulative IPC: 0.54270 (Simulation time: 0 hr 15 min 50 sec) 
Heartbeat CPU  0 instructions:  461000001 cycles:  718848859 heartbeat IPC: 0.07900 cumulative IPC: 0.53402 (Simulation time: 0 hr 15 min 58 sec) 
Heartbeat CPU  0 instructions:  462000000 cycles:  739561469 heartbeat IPC: 0.04828 cumulative IPC: 0.51958 (Simulation time: 0 hr 16 min 7 sec) 
Heartbeat CPU  0 instructions:  463000000 cycles:  751881940 heartbeat IPC: 0.08117 cumulative IPC: 0.51196 (Simulation time: 0 hr 16 min 13 sec) 
Heartbeat CPU  0 instructions:  464000000 cycles:  762930133 heartbeat IPC: 0.09051 cumulative IPC: 0.50549 (Simulation time: 0 hr 16 min 19 sec) 
Heartbeat CPU  0 instructions:  465000000 cycles:  772203659 heartbeat IPC: 0.10783 cumulative IPC: 0.50044 (Simulation time: 0 hr 16 min 24 sec) 
Heartbeat CPU  0 instructions:  466000000 cycles:  781386382 heartbeat IPC: 0.10890 cumulative IPC: 0.49557 (Simulation time: 0 hr 16 min 28 sec) 
Heartbeat CPU  0 instructions:  467000000 cycles:  790729102 heartbeat IPC: 0.10704 cumulative IPC: 0.49072 (Simulation time: 0 hr 16 min 35 sec) 
Heartbeat CPU  0 instructions:  468000000 cycles:  796595872 heartbeat IPC: 0.17045 cumulative IPC: 0.48822 (Simulation time: 0 hr 16 min 39 sec) 
Heartbeat CPU  0 instructions:  469000000 cycles:  801432368 heartbeat IPC: 0.20676 cumulative IPC: 0.48643 (Simulation time: 0 hr 16 min 43 sec) 
Heartbeat CPU  0 instructions:  470000001 cycles:  806720465 heartbeat IPC: 0.18910 cumulative IPC: 0.48437 (Simulation time: 0 hr 16 min 47 sec) 
Heartbeat CPU  0 instructions:  471000000 cycles:  812130277 heartbeat IPC: 0.18485 cumulative IPC: 0.48226 (Simulation time: 0 hr 16 min 51 sec) 
Heartbeat CPU  0 instructions:  472000000 cycles:  817516043 heartbeat IPC: 0.18567 cumulative IPC: 0.48020 (Simulation time: 0 hr 16 min 54 sec) 
Heartbeat CPU  0 instructions:  473000002 cycles:  823024780 heartbeat IPC: 0.18153 cumulative IPC: 0.47809 (Simulation time: 0 hr 16 min 58 sec) 
Heartbeat CPU  0 instructions:  474000002 cycles:  833840969 heartbeat IPC: 0.09245 cumulative IPC: 0.47282 (Simulation time: 0 hr 17 min 4 sec) 
Heartbeat CPU  0 instructions:  475000002 cycles:  845611957 heartbeat IPC: 0.08495 cumulative IPC: 0.46713 (Simulation time: 0 hr 17 min 11 sec) 
Heartbeat CPU  0 instructions:  476000000 cycles:  866214132 heartbeat IPC: 0.04854 cumulative IPC: 0.45666 (Simulation time: 0 hr 17 min 21 sec) 
Heartbeat CPU  0 instructions:  477000000 cycles:  879143451 heartbeat IPC: 0.07734 cumulative IPC: 0.45080 (Simulation time: 0 hr 17 min 27 sec) 
Heartbeat CPU  0 instructions:  478000002 cycles:  890400907 heartbeat IPC: 0.08883 cumulative IPC: 0.44599 (Simulation time: 0 hr 17 min 33 sec) 
Heartbeat CPU  0 instructions:  479000000 cycles:  900515742 heartbeat IPC: 0.09886 cumulative IPC: 0.44189 (Simulation time: 0 hr 17 min 38 sec) 
Heartbeat CPU  0 instructions:  480000000 cycles:  909396951 heartbeat IPC: 0.11260 cumulative IPC: 0.43852 (Simulation time: 0 hr 17 min 43 sec) 
Heartbeat CPU  0 instructions:  481000000 cycles:  919421795 heartbeat IPC: 0.09975 cumulative IPC: 0.43464 (Simulation time: 0 hr 17 min 49 sec) 
Heartbeat CPU  0 instructions:  482000000 cycles:  925651815 heartbeat IPC: 0.16051 cumulative IPC: 0.43271 (Simulation time: 0 hr 17 min 53 sec) 
