*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/pythia.ini

trace_0 /home/functionmain/桌面/Pythia/traces/433.milc-127B.champsimtrace.xz
Heartbeat CPU  0 instructions:  280000000 cycles:  362746817 heartbeat IPC: 0.91040 cumulative IPC: 0.56396 (Simulation time: 0 hr 13 min 10 sec) 
Heartbeat CPU  0 instructions:  281000001 cycles:  363847774 heartbeat IPC: 0.90830 cumulative IPC: 0.56514 (Simulation time: 0 hr 13 min 13 sec) 
Heartbeat CPU  0 instructions:  282000003 cycles:  364947870 heartbeat IPC: 0.90901 cumulative IPC: 0.56632 (Simulation time: 0 hr 13 min 16 sec) 
Heartbeat CPU  0 instructions:  283000001 cycles:  366050085 heartbeat IPC: 0.90726 cumulative IPC: 0.56748 (Simulation time: 0 hr 13 min 18 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  367147846 heartbeat IPC: 0.91094 cumulative IPC: 0.56865 (Simulation time: 0 hr 13 min 21 sec) 
Heartbeat CPU  0 instructions:  285000003 cycles:  368249345 heartbeat IPC: 0.90786 cumulative IPC: 0.56980 (Simulation time: 0 hr 13 min 24 sec) 
Heartbeat CPU  0 instructions:  286000003 cycles:  369350042 heartbeat IPC: 0.90852 cumulative IPC: 0.57094 (Simulation time: 0 hr 13 min 26 sec) 
Heartbeat CPU  0 instructions:  287000001 cycles:  370452359 heartbeat IPC: 0.90718 cumulative IPC: 0.57208 (Simulation time: 0 hr 13 min 29 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  371553466 heartbeat IPC: 0.90818 cumulative IPC: 0.57320 (Simulation time: 0 hr 13 min 32 sec) 
Heartbeat CPU  0 instructions:  289000001 cycles:  372656296 heartbeat IPC: 0.90676 cumulative IPC: 0.57432 (Simulation time: 0 hr 13 min 34 sec) 
Heartbeat CPU  0 instructions:  290000001 cycles:  373757302 heartbeat IPC: 0.90826 cumulative IPC: 0.57544 (Simulation time: 0 hr 13 min 37 sec) 
Heartbeat CPU  0 instructions:  291000003 cycles:  374855986 heartbeat IPC: 0.91018 cumulative IPC: 0.57655 (Simulation time: 0 hr 13 min 40 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  375957990 heartbeat IPC: 0.90743 cumulative IPC: 0.57764 (Simulation time: 0 hr 13 min 42 sec) 
Heartbeat CPU  0 instructions:  293000003 cycles:  377056537 heartbeat IPC: 0.91030 cumulative IPC: 0.57874 (Simulation time: 0 hr 13 min 45 sec) 
Heartbeat CPU  0 instructions:  294000003 cycles:  378158117 heartbeat IPC: 0.90779 cumulative IPC: 0.57982 (Simulation time: 0 hr 13 min 48 sec) 
Heartbeat CPU  0 instructions:  295000003 cycles:  379260483 heartbeat IPC: 0.90714 cumulative IPC: 0.58090 (Simulation time: 0 hr 13 min 50 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  380363698 heartbeat IPC: 0.90644 cumulative IPC: 0.58196 (Simulation time: 0 hr 13 min 53 sec) 
Heartbeat CPU  0 instructions:  297000003 cycles:  381462919 heartbeat IPC: 0.90974 cumulative IPC: 0.58303 (Simulation time: 0 hr 13 min 56 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles:  382564193 heartbeat IPC: 0.90804 cumulative IPC: 0.58409 (Simulation time: 0 hr 13 min 58 sec) 
Heartbeat CPU  0 instructions:  299000001 cycles:  383667661 heartbeat IPC: 0.90623 cumulative IPC: 0.58513 (Simulation time: 0 hr 14 min 1 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  384769254 heartbeat IPC: 0.90778 cumulative IPC: 0.58617 (Simulation time: 0 hr 14 min 4 sec) 
Heartbeat CPU  0 instructions:  301000003 cycles:  385870858 heartbeat IPC: 0.90777 cumulative IPC: 0.58721 (Simulation time: 0 hr 14 min 6 sec) 
Heartbeat CPU  0 instructions:  302000001 cycles:  386970256 heartbeat IPC: 0.90959 cumulative IPC: 0.58824 (Simulation time: 0 hr 14 min 9 sec) 
Heartbeat CPU  0 instructions:  303000001 cycles:  388072743 heartbeat IPC: 0.90704 cumulative IPC: 0.58926 (Simulation time: 0 hr 14 min 12 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  389173980 heartbeat IPC: 0.90807 cumulative IPC: 0.59028 (Simulation time: 0 hr 14 min 14 sec) 
Heartbeat CPU  0 instructions:  305000000 cycles:  390275265 heartbeat IPC: 0.90803 cumulative IPC: 0.59128 (Simulation time: 0 hr 14 min 17 sec) 
Heartbeat CPU  0 instructions:  306000003 cycles:  391378484 heartbeat IPC: 0.90644 cumulative IPC: 0.59228 (Simulation time: 0 hr 14 min 20 sec) 
Heartbeat CPU  0 instructions:  307000003 cycles:  392477998 heartbeat IPC: 0.90949 cumulative IPC: 0.59328 (Simulation time: 0 hr 14 min 22 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  393579856 heartbeat IPC: 0.90756 cumulative IPC: 0.59427 (Simulation time: 0 hr 14 min 25 sec) 
Heartbeat CPU  0 instructions:  309000003 cycles:  394679928 heartbeat IPC: 0.90903 cumulative IPC: 0.59526 (Simulation time: 0 hr 14 min 28 sec) 
Heartbeat CPU  0 instructions:  310000003 cycles:  395780056 heartbeat IPC: 0.90899 cumulative IPC: 0.59624 (Simulation time: 0 hr 14 min 30 sec) 
Heartbeat CPU  0 instructions:  311000001 cycles:  396881602 heartbeat IPC: 0.90781 cumulative IPC: 0.59721 (Simulation time: 0 hr 14 min 33 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  397978243 heartbeat IPC: 0.91187 cumulative IPC: 0.59818 (Simulation time: 0 hr 14 min 36 sec) 
Heartbeat CPU  0 instructions:  313000003 cycles:  399076905 heartbeat IPC: 0.91020 cumulative IPC: 0.59915 (Simulation time: 0 hr 14 min 38 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  400174226 heartbeat IPC: 0.91131 cumulative IPC: 0.60011 (Simulation time: 0 hr 14 min 41 sec) 
Heartbeat CPU  0 instructions:  315000000 cycles:  401271144 heartbeat IPC: 0.91164 cumulative IPC: 0.60106 (Simulation time: 0 hr 14 min 44 sec) 
Heartbeat CPU  0 instructions:  316000000 cycles:  402368799 heartbeat IPC: 0.91103 cumulative IPC: 0.60201 (Simulation time: 0 hr 14 min 46 sec) 
Heartbeat CPU  0 instructions:  317000002 cycles:  403466860 heartbeat IPC: 0.91070 cumulative IPC: 0.60295 (Simulation time: 0 hr 14 min 49 sec) 
Heartbeat CPU  0 instructions:  318000003 cycles:  404565119 heartbeat IPC: 0.91053 cumulative IPC: 0.60389 (Simulation time: 0 hr 14 min 52 sec) 
Heartbeat CPU  0 instructions:  319000002 cycles:  405662997 heartbeat IPC: 0.91085 cumulative IPC: 0.60482 (Simulation time: 0 hr 14 min 54 sec) 
Heartbeat CPU  0 instructions:  320000000 cycles:  406760808 heartbeat IPC: 0.91090 cumulative IPC: 0.60575 (Simulation time: 0 hr 14 min 57 sec) 
Heartbeat CPU  0 instructions:  321000000 cycles:  407860037 heartbeat IPC: 0.90973 cumulative IPC: 0.60666 (Simulation time: 0 hr 15 min 0 sec) 
Heartbeat CPU  0 instructions:  322000002 cycles:  408960501 heartbeat IPC: 0.90871 cumulative IPC: 0.60757 (Simulation time: 0 hr 15 min 2 sec) 
Heartbeat CPU  0 instructions:  323000001 cycles:  410057662 heartbeat IPC: 0.91144 cumulative IPC: 0.60848 (Simulation time: 0 hr 15 min 5 sec) 
Heartbeat CPU  0 instructions:  324000000 cycles:  411152848 heartbeat IPC: 0.91309 cumulative IPC: 0.60939 (Simulation time: 0 hr 15 min 8 sec) 
Heartbeat CPU  0 instructions:  325000002 cycles:  412249559 heartbeat IPC: 0.91182 cumulative IPC: 0.61029 (Simulation time: 0 hr 15 min 10 sec) 
Heartbeat CPU  0 instructions:  326000002 cycles:  413347493 heartbeat IPC: 0.91080 cumulative IPC: 0.61118 (Simulation time: 0 hr 15 min 13 sec) 
Heartbeat CPU  0 instructions:  327000002 cycles:  414442705 heartbeat IPC: 0.91307 cumulative IPC: 0.61207 (Simulation time: 0 hr 15 min 16 sec) 
Heartbeat CPU  0 instructions:  328000000 cycles:  415530406 heartbeat IPC: 0.91937 cumulative IPC: 0.61297 (Simulation time: 0 hr 15 min 18 sec) 
Heartbeat CPU  0 instructions:  329000002 cycles:  416607402 heartbeat IPC: 0.92851 cumulative IPC: 0.61388 (Simulation time: 0 hr 15 min 21 sec) 
Heartbeat CPU  0 instructions:  330000003 cycles:  417681017 heartbeat IPC: 0.93143 cumulative IPC: 0.61479 (Simulation time: 0 hr 15 min 23 sec) 
Heartbeat CPU  0 instructions:  331000001 cycles:  418753514 heartbeat IPC: 0.93240 cumulative IPC: 0.61570 (Simulation time: 0 hr 15 min 26 sec) 
Heartbeat CPU  0 instructions:  332000000 cycles:  419830544 heartbeat IPC: 0.92848 cumulative IPC: 0.61660 (Simulation time: 0 hr 15 min 29 sec) 
Heartbeat CPU  0 instructions:  333000000 cycles:  420903098 heartbeat IPC: 0.93235 cumulative IPC: 0.61750 (Simulation time: 0 hr 15 min 31 sec) 
Heartbeat CPU  0 instructions:  334000002 cycles:  421975011 heartbeat IPC: 0.93291 cumulative IPC: 0.61839 (Simulation time: 0 hr 15 min 34 sec) 
Heartbeat CPU  0 instructions:  335000001 cycles:  423049168 heartbeat IPC: 0.93096 cumulative IPC: 0.61927 (Simulation time: 0 hr 15 min 36 sec) 
Heartbeat CPU  0 instructions:  336000000 cycles:  424123098 heartbeat IPC: 0.93116 cumulative IPC: 0.62015 (Simulation time: 0 hr 15 min 39 sec) 
Heartbeat CPU  0 instructions:  337000003 cycles:  425197390 heartbeat IPC: 0.93085 cumulative IPC: 0.62103 (Simulation time: 0 hr 15 min 42 sec) 
Heartbeat CPU  0 instructions:  338000000 cycles:  426271567 heartbeat IPC: 0.93094 cumulative IPC: 0.62190 (Simulation time: 0 hr 15 min 44 sec) 
Heartbeat CPU  0 instructions:  339000000 cycles:  427343372 heartbeat IPC: 0.93301 cumulative IPC: 0.62277 (Simulation time: 0 hr 15 min 47 sec) 
Heartbeat CPU  0 instructions:  340000000 cycles:  428416047 heartbeat IPC: 0.93225 cumulative IPC: 0.62363 (Simulation time: 0 hr 15 min 49 sec) 
Heartbeat CPU  0 instructions:  341000003 cycles:  429489774 heartbeat IPC: 0.93134 cumulative IPC: 0.62449 (Simulation time: 0 hr 15 min 52 sec) 
Heartbeat CPU  0 instructions:  342000003 cycles:  430562885 heartbeat IPC: 0.93187 cumulative IPC: 0.62534 (Simulation time: 0 hr 15 min 54 sec) 
Heartbeat CPU  0 instructions:  343000001 cycles:  431636517 heartbeat IPC: 0.93142 cumulative IPC: 0.62619 (Simulation time: 0 hr 15 min 57 sec) 
Heartbeat CPU  0 instructions:  344000000 cycles:  432708886 heartbeat IPC: 0.93251 cumulative IPC: 0.62703 (Simulation time: 0 hr 16 min 0 sec) 
Heartbeat CPU  0 instructions:  345000002 cycles:  433781786 heartbeat IPC: 0.93206 cumulative IPC: 0.62787 (Simulation time: 0 hr 16 min 2 sec) 
Heartbeat CPU  0 instructions:  346000001 cycles:  434975245 heartbeat IPC: 0.83790 cumulative IPC: 0.62851 (Simulation time: 0 hr 16 min 5 sec) 
Heartbeat CPU  0 instructions:  347000000 cycles:  436648177 heartbeat IPC: 0.59775 cumulative IPC: 0.62838 (Simulation time: 0 hr 16 min 8 sec) 
Heartbeat CPU  0 instructions:  348000000 cycles:  438494747 heartbeat IPC: 0.54154 cumulative IPC: 0.62797 (Simulation time: 0 hr 16 min 12 sec) 
Heartbeat CPU  0 instructions:  349000002 cycles:  440524610 heartbeat IPC: 0.49265 cumulative IPC: 0.62728 (Simulation time: 0 hr 16 min 15 sec) 
Heartbeat CPU  0 instructions:  350000000 cycles:  442522233 heartbeat IPC: 0.50059 cumulative IPC: 0.62665 (Simulation time: 0 hr 16 min 18 sec) 
Heartbeat CPU  0 instructions:  351000001 cycles:  444543833 heartbeat IPC: 0.49466 cumulative IPC: 0.62598 (Simulation time: 0 hr 16 min 21 sec) 
Heartbeat CPU  0 instructions:  352000000 cycles:  446562641 heartbeat IPC: 0.49534 cumulative IPC: 0.62533 (Simulation time: 0 hr 16 min 24 sec) 
Heartbeat CPU  0 instructions:  353000000 cycles:  448575528 heartbeat IPC: 0.49680 cumulative IPC: 0.62469 (Simulation time: 0 hr 16 min 27 sec) 
Heartbeat CPU  0 instructions:  354000000 cycles:  450592403 heartbeat IPC: 0.49582 cumulative IPC: 0.62405 (Simulation time: 0 hr 16 min 30 sec) 
Heartbeat CPU  0 instructions:  355000000 cycles:  452601249 heartbeat IPC: 0.49780 cumulative IPC: 0.62343 (Simulation time: 0 hr 16 min 33 sec) 
Heartbeat CPU  0 instructions:  356000000 cycles:  454616198 heartbeat IPC: 0.49629 cumulative IPC: 0.62280 (Simulation time: 0 hr 16 min 36 sec) 
Heartbeat CPU  0 instructions:  357000002 cycles:  456629354 heartbeat IPC: 0.49673 cumulative IPC: 0.62219 (Simulation time: 0 hr 16 min 39 sec) 
Heartbeat CPU  0 instructions:  358000000 cycles:  458637734 heartbeat IPC: 0.49791 cumulative IPC: 0.62159 (Simulation time: 0 hr 16 min 42 sec) 
Heartbeat CPU  0 instructions:  359000001 cycles:  460650219 heartbeat IPC: 0.49690 cumulative IPC: 0.62099 (Simulation time: 0 hr 16 min 46 sec) 
Heartbeat CPU  0 instructions:  360000000 cycles:  462659103 heartbeat IPC: 0.49779 cumulative IPC: 0.62040 (Simulation time: 0 hr 16 min 49 sec) 
Heartbeat CPU  0 instructions:  361000000 cycles:  464669392 heartbeat IPC: 0.49744 cumulative IPC: 0.61981 (Simulation time: 0 hr 16 min 52 sec) 
Heartbeat CPU  0 instructions:  362000000 cycles:  466674316 heartbeat IPC: 0.49877 cumulative IPC: 0.61924 (Simulation time: 0 hr 16 min 55 sec) 
Heartbeat CPU  0 instructions:  363000001 cycles:  468692267 heartbeat IPC: 0.49555 cumulative IPC: 0.61865 (Simulation time: 0 hr 16 min 58 sec) 
Heartbeat CPU  0 instructions:  364000000 cycles:  470697592 heartbeat IPC: 0.49867 cumulative IPC: 0.61809 (Simulation time: 0 hr 17 min 1 sec) 
Heartbeat CPU  0 instructions:  365000002 cycles:  472709688 heartbeat IPC: 0.49700 cumulative IPC: 0.61752 (Simulation time: 0 hr 17 min 4 sec) 
Heartbeat CPU  0 instructions:  366000001 cycles:  474723724 heartbeat IPC: 0.49651 cumulative IPC: 0.61695 (Simulation time: 0 hr 17 min 7 sec) 
Heartbeat CPU  0 instructions:  367000001 cycles:  476735987 heartbeat IPC: 0.49695 cumulative IPC: 0.61640 (Simulation time: 0 hr 17 min 10 sec) 
Heartbeat CPU  0 instructions:  368000000 cycles:  478745127 heartbeat IPC: 0.49772 cumulative IPC: 0.61585 (Simulation time: 0 hr 17 min 13 sec) 
Heartbeat CPU  0 instructions:  369000000 cycles:  480756390 heartbeat IPC: 0.49720 cumulative IPC: 0.61530 (Simulation time: 0 hr 17 min 16 sec) 
Heartbeat CPU  0 instructions:  370000001 cycles:  482767898 heartbeat IPC: 0.49714 cumulative IPC: 0.61476 (Simulation time: 0 hr 17 min 19 sec) 
Heartbeat CPU  0 instructions:  371000000 cycles:  484779081 heartbeat IPC: 0.49722 cumulative IPC: 0.61422 (Simulation time: 0 hr 17 min 22 sec) 
Heartbeat CPU  0 instructions:  372000000 cycles:  486117125 heartbeat IPC: 0.74736 cumulative IPC: 0.61463 (Simulation time: 0 hr 17 min 25 sec) 
Heartbeat CPU  0 instructions:  373000001 cycles:  487214491 heartbeat IPC: 0.91127 cumulative IPC: 0.61536 (Simulation time: 0 hr 17 min 28 sec) 
Heartbeat CPU  0 instructions:  374000001 cycles:  488306468 heartbeat IPC: 0.91577 cumulative IPC: 0.61610 (Simulation time: 0 hr 17 min 30 sec) 
Heartbeat CPU  0 instructions:  375000000 cycles:  489396670 heartbeat IPC: 0.91726 cumulative IPC: 0.61684 (Simulation time: 0 hr 17 min 33 sec) 
Heartbeat CPU  0 instructions:  376000000 cycles:  490485519 heartbeat IPC: 0.91840 cumulative IPC: 0.61757 (Simulation time: 0 hr 17 min 35 sec) 
Heartbeat CPU  0 instructions:  377000000 cycles:  491575213 heartbeat IPC: 0.91769 cumulative IPC: 0.61830 (Simulation time: 0 hr 17 min 38 sec) 
Heartbeat CPU  0 instructions:  378000003 cycles:  492663629 heartbeat IPC: 0.91877 cumulative IPC: 0.61903 (Simulation time: 0 hr 17 min 40 sec) 
Heartbeat CPU  0 instructions:  379000001 cycles:  493753068 heartbeat IPC: 0.91790 cumulative IPC: 0.61975 (Simulation time: 0 hr 17 min 43 sec) 
Heartbeat CPU  0 instructions:  380000000 cycles:  494842647 heartbeat IPC: 0.91778 cumulative IPC: 0.62047 (Simulation time: 0 hr 17 min 46 sec) 
Heartbeat CPU  0 instructions:  381000003 cycles:  495933375 heartbeat IPC: 0.91682 cumulative IPC: 0.62119 (Simulation time: 0 hr 17 min 48 sec) 
Heartbeat CPU  0 instructions:  382000003 cycles:  497024020 heartbeat IPC: 0.91689 cumulative IPC: 0.62190 (Simulation time: 0 hr 17 min 51 sec) 
Heartbeat CPU  0 instructions:  383000002 cycles:  498114506 heartbeat IPC: 0.91702 cumulative IPC: 0.62260 (Simulation time: 0 hr 17 min 53 sec) 
Heartbeat CPU  0 instructions:  384000000 cycles:  499209866 heartbeat IPC: 0.91294 cumulative IPC: 0.62330 (Simulation time: 0 hr 17 min 56 sec) 
Heartbeat CPU  0 instructions:  385000002 cycles:  500305489 heartbeat IPC: 0.91272 cumulative IPC: 0.62400 (Simulation time: 0 hr 17 min 58 sec) 
Heartbeat CPU  0 instructions:  386000002 cycles:  501401281 heartbeat IPC: 0.91258 cumulative IPC: 0.62469 (Simulation time: 0 hr 18 min 1 sec) 
Heartbeat CPU  0 instructions:  387000000 cycles:  502495641 heartbeat IPC: 0.91377 cumulative IPC: 0.62538 (Simulation time: 0 hr 18 min 3 sec) 
Heartbeat CPU  0 instructions:  388000000 cycles:  503590399 heartbeat IPC: 0.91344 cumulative IPC: 0.62606 (Simulation time: 0 hr 18 min 6 sec) 
Heartbeat CPU  0 instructions:  389000000 cycles:  504686412 heartbeat IPC: 0.91240 cumulative IPC: 0.62674 (Simulation time: 0 hr 18 min 9 sec) 
Heartbeat CPU  0 instructions:  390000000 cycles:  505781596 heartbeat IPC: 0.91309 cumulative IPC: 0.62742 (Simulation time: 0 hr 18 min 11 sec) 
Heartbeat CPU  0 instructions:  391000002 cycles:  506876728 heartbeat IPC: 0.91313 cumulative IPC: 0.62810 (Simulation time: 0 hr 18 min 14 sec) 
Heartbeat CPU  0 instructions:  392000000 cycles:  507971966 heartbeat IPC: 0.91304 cumulative IPC: 0.62877 (Simulation time: 0 hr 18 min 16 sec) 
Heartbeat CPU  0 instructions:  393000002 cycles:  509066859 heartbeat IPC: 0.91333 cumulative IPC: 0.62944 (Simulation time: 0 hr 18 min 19 sec) 
Heartbeat CPU  0 instructions:  394000002 cycles:  510164272 heartbeat IPC: 0.91123 cumulative IPC: 0.63010 (Simulation time: 0 hr 18 min 21 sec) 
Heartbeat CPU  0 instructions:  395000003 cycles:  511259501 heartbeat IPC: 0.91305 cumulative IPC: 0.63076 (Simulation time: 0 hr 18 min 24 sec) 
Heartbeat CPU  0 instructions:  396000000 cycles:  512353661 heartbeat IPC: 0.91394 cumulative IPC: 0.63142 (Simulation time: 0 hr 18 min 27 sec) 
Heartbeat CPU  0 instructions:  397000002 cycles:  513449541 heartbeat IPC: 0.91251 cumulative IPC: 0.63208 (Simulation time: 0 hr 18 min 29 sec) 
Heartbeat CPU  0 instructions:  398000001 cycles:  514544886 heartbeat IPC: 0.91295 cumulative IPC: 0.63273 (Simulation time: 0 hr 18 min 32 sec) 
Heartbeat CPU  0 instructions:  399000000 cycles:  515640278 heartbeat IPC: 0.91291 cumulative IPC: 0.63338 (Simulation time: 0 hr 18 min 34 sec) 
Heartbeat CPU  0 instructions:  400000000 cycles:  516735523 heartbeat IPC: 0.91304 cumulative IPC: 0.63403 (Simulation time: 0 hr 18 min 37 sec) 
Heartbeat CPU  0 instructions:  401000001 cycles:  517830960 heartbeat IPC: 0.91288 cumulative IPC: 0.63468 (Simulation time: 0 hr 18 min 39 sec) 
Heartbeat CPU  0 instructions:  402000000 cycles:  518925873 heartbeat IPC: 0.91331 cumulative IPC: 0.63532 (Simulation time: 0 hr 18 min 42 sec) 
Heartbeat CPU  0 instructions:  403000002 cycles:  520020562 heartbeat IPC: 0.91350 cumulative IPC: 0.63596 (Simulation time: 0 hr 18 min 44 sec) 
Heartbeat CPU  0 instructions:  404000000 cycles:  521115739 heartbeat IPC: 0.91309 cumulative IPC: 0.63659 (Simulation time: 0 hr 18 min 47 sec) 
Heartbeat CPU  0 instructions:  405000002 cycles:  522211696 heartbeat IPC: 0.91245 cumulative IPC: 0.63722 (Simulation time: 0 hr 18 min 50 sec) 
Heartbeat CPU  0 instructions:  406000002 cycles:  523306893 heartbeat IPC: 0.91308 cumulative IPC: 0.63785 (Simulation time: 0 hr 18 min 52 sec) 
Heartbeat CPU  0 instructions:  407000001 cycles:  524398684 heartbeat IPC: 0.91593 cumulative IPC: 0.63848 (Simulation time: 0 hr 18 min 55 sec) 
Heartbeat CPU  0 instructions:  408000000 cycles:  525491719 heartbeat IPC: 0.91488 cumulative IPC: 0.63911 (Simulation time: 0 hr 18 min 57 sec) 
Heartbeat CPU  0 instructions:  409000000 cycles:  526584137 heartbeat IPC: 0.91540 cumulative IPC: 0.63974 (Simulation time: 0 hr 19 min 0 sec) 
Heartbeat CPU  0 instructions:  410000002 cycles:  527675376 heartbeat IPC: 0.91639 cumulative IPC: 0.64036 (Simulation time: 0 hr 19 min 2 sec) 
Heartbeat CPU  0 instructions:  411000003 cycles:  528766642 heartbeat IPC: 0.91637 cumulative IPC: 0.64098 (Simulation time: 0 hr 19 min 5 sec) 
Heartbeat CPU  0 instructions:  412000000 cycles:  529857608 heartbeat IPC: 0.91662 cumulative IPC: 0.64160 (Simulation time: 0 hr 19 min 7 sec) 
Heartbeat CPU  0 instructions:  413000003 cycles:  530949618 heartbeat IPC: 0.91575 cumulative IPC: 0.64221 (Simulation time: 0 hr 19 min 10 sec) 
Heartbeat CPU  0 instructions:  414000000 cycles:  532041753 heartbeat IPC: 0.91563 cumulative IPC: 0.64282 (Simulation time: 0 hr 19 min 13 sec) 
Heartbeat CPU  0 instructions:  415000001 cycles:  533134402 heartbeat IPC: 0.91521 cumulative IPC: 0.64343 (Simulation time: 0 hr 19 min 15 sec) 
Heartbeat CPU  0 instructions:  416000000 cycles:  534227382 heartbeat IPC: 0.91493 cumulative IPC: 0.64404 (Simulation time: 0 hr 19 min 18 sec) 
Heartbeat CPU  0 instructions:  417000001 cycles:  535319991 heartbeat IPC: 0.91524 cumulative IPC: 0.64464 (Simulation time: 0 hr 19 min 20 sec) 
Heartbeat CPU  0 instructions:  418000002 cycles:  536412518 heartbeat IPC: 0.91531 cumulative IPC: 0.64524 (Simulation time: 0 hr 19 min 23 sec) 
Heartbeat CPU  0 instructions:  419000001 cycles:  537505231 heartbeat IPC: 0.91515 cumulative IPC: 0.64584 (Simulation time: 0 hr 19 min 25 sec) 
Heartbeat CPU  0 instructions:  420000000 cycles:  538597192 heartbeat IPC: 0.91578 cumulative IPC: 0.64643 (Simulation time: 0 hr 19 min 28 sec) 
Heartbeat CPU  0 instructions:  421000003 cycles:  539687556 heartbeat IPC: 0.91713 cumulative IPC: 0.64703 (Simulation time: 0 hr 19 min 30 sec) 
Heartbeat CPU  0 instructions:  422000002 cycles:  540777807 heartbeat IPC: 0.91722 cumulative IPC: 0.64762 (Simulation time: 0 hr 19 min 33 sec) 
Heartbeat CPU  0 instructions:  423000002 cycles:  541860765 heartbeat IPC: 0.92340 cumulative IPC: 0.64822 (Simulation time: 0 hr 19 min 35 sec) 
Heartbeat CPU  0 instructions:  424000000 cycles:  542944871 heartbeat IPC: 0.92242 cumulative IPC: 0.64881 (Simulation time: 0 hr 19 min 38 sec) 
Heartbeat CPU  0 instructions:  425000001 cycles:  544020515 heartbeat IPC: 0.92968 cumulative IPC: 0.64942 (Simulation time: 0 hr 19 min 40 sec) 
Heartbeat CPU  0 instructions:  426000000 cycles:  545097358 heartbeat IPC: 0.92864 cumulative IPC: 0.65002 (Simulation time: 0 hr 19 min 43 sec) 
Heartbeat CPU  0 instructions:  427000000 cycles:  546173843 heartbeat IPC: 0.92895 cumulative IPC: 0.65062 (Simulation time: 0 hr 19 min 45 sec) 
Heartbeat CPU  0 instructions:  428000000 cycles:  547249353 heartbeat IPC: 0.92979 cumulative IPC: 0.65121 (Simulation time: 0 hr 19 min 48 sec) 
Heartbeat CPU  0 instructions:  429000001 cycles:  548325564 heartbeat IPC: 0.92919 cumulative IPC: 0.65180 (Simulation time: 0 hr 19 min 51 sec) 
Heartbeat CPU  0 instructions:  430000002 cycles:  549401566 heartbeat IPC: 0.92937 cumulative IPC: 0.65239 (Simulation time: 0 hr 19 min 53 sec) 
Heartbeat CPU  0 instructions:  431000001 cycles:  550478177 heartbeat IPC: 0.92884 cumulative IPC: 0.65298 (Simulation time: 0 hr 19 min 56 sec) 
Heartbeat CPU  0 instructions:  432000000 cycles:  551553264 heartbeat IPC: 0.93016 cumulative IPC: 0.65357 (Simulation time: 0 hr 19 min 58 sec) 
Heartbeat CPU  0 instructions:  433000000 cycles:  552628740 heartbeat IPC: 0.92982 cumulative IPC: 0.65415 (Simulation time: 0 hr 20 min 1 sec) 
Heartbeat CPU  0 instructions:  434000002 cycles:  553704141 heartbeat IPC: 0.92989 cumulative IPC: 0.65473 (Simulation time: 0 hr 20 min 3 sec) 
Heartbeat CPU  0 instructions:  435000001 cycles:  554781081 heartbeat IPC: 0.92856 cumulative IPC: 0.65531 (Simulation time: 0 hr 20 min 5 sec) 
Heartbeat CPU  0 instructions:  436000000 cycles:  555856564 heartbeat IPC: 0.92981 cumulative IPC: 0.65589 (Simulation time: 0 hr 20 min 8 sec) 
Heartbeat CPU  0 instructions:  437000003 cycles:  556932775 heartbeat IPC: 0.92919 cumulative IPC: 0.65646 (Simulation time: 0 hr 20 min 10 sec) 
Heartbeat CPU  0 instructions:  438000000 cycles:  558008726 heartbeat IPC: 0.92941 cumulative IPC: 0.65703 (Simulation time: 0 hr 20 min 13 sec) 
Heartbeat CPU  0 instructions:  439000000 cycles:  559084802 heartbeat IPC: 0.92930 cumulative IPC: 0.65760 (Simulation time: 0 hr 20 min 16 sec) 
Heartbeat CPU  0 instructions:  440000000 cycles:  560159491 heartbeat IPC: 0.93050 cumulative IPC: 0.65817 (Simulation time: 0 hr 20 min 18 sec) 
Heartbeat CPU  0 instructions:  441000001 cycles:  561259467 heartbeat IPC: 0.90911 cumulative IPC: 0.65870 (Simulation time: 0 hr 20 min 21 sec) 
Heartbeat CPU  0 instructions:  442000002 cycles:  563009870 heartbeat IPC: 0.57130 cumulative IPC: 0.65840 (Simulation time: 0 hr 20 min 24 sec) 
Heartbeat CPU  0 instructions:  443000002 cycles:  564798746 heartbeat IPC: 0.55901 cumulative IPC: 0.65806 (Simulation time: 0 hr 20 min 28 sec) 
Heartbeat CPU  0 instructions:  444000000 cycles:  566594683 heartbeat IPC: 0.55681 cumulative IPC: 0.65772 (Simulation time: 0 hr 20 min 32 sec) 
Heartbeat CPU  0 instructions:  445000000 cycles:  568374759 heartbeat IPC: 0.56177 cumulative IPC: 0.65739 (Simulation time: 0 hr 20 min 35 sec) 
Heartbeat CPU  0 instructions:  446000000 cycles:  570154300 heartbeat IPC: 0.56194 cumulative IPC: 0.65707 (Simulation time: 0 hr 20 min 39 sec) 
