*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/pythia.ini

trace_0 /home/functionmain/桌面/Pythia/traces/410.bwaves-1963B.champsimtrace.xz
Heartbeat CPU  0 instructions:  480000000 cycles:  393071480 heartbeat IPC: 1.17999 cumulative IPC: 1.16108 (Simulation time: 0 hr 21 min 28 sec) 
Heartbeat CPU  0 instructions:  481000002 cycles:  393921411 heartbeat IPC: 1.17657 cumulative IPC: 1.16112 (Simulation time: 0 hr 21 min 31 sec) 
Heartbeat CPU  0 instructions:  482000003 cycles:  394768904 heartbeat IPC: 1.17995 cumulative IPC: 1.16116 (Simulation time: 0 hr 21 min 34 sec) 
Heartbeat CPU  0 instructions:  483000002 cycles:  395620429 heartbeat IPC: 1.17436 cumulative IPC: 1.16120 (Simulation time: 0 hr 21 min 36 sec) 
Heartbeat CPU  0 instructions:  484000000 cycles:  396469093 heartbeat IPC: 1.17832 cumulative IPC: 1.16124 (Simulation time: 0 hr 21 min 39 sec) 
Heartbeat CPU  0 instructions:  485000003 cycles:  397317110 heartbeat IPC: 1.17923 cumulative IPC: 1.16129 (Simulation time: 0 hr 21 min 42 sec) 
Heartbeat CPU  0 instructions:  486000001 cycles:  398165651 heartbeat IPC: 1.17849 cumulative IPC: 1.16133 (Simulation time: 0 hr 21 min 45 sec) 
Heartbeat CPU  0 instructions:  487000002 cycles:  399014207 heartbeat IPC: 1.17847 cumulative IPC: 1.16138 (Simulation time: 0 hr 21 min 48 sec) 
Heartbeat CPU  0 instructions:  488000000 cycles:  399861453 heartbeat IPC: 1.18029 cumulative IPC: 1.16142 (Simulation time: 0 hr 21 min 50 sec) 
Heartbeat CPU  0 instructions:  489000003 cycles:  400708936 heartbeat IPC: 1.17997 cumulative IPC: 1.16147 (Simulation time: 0 hr 21 min 53 sec) 
Heartbeat CPU  0 instructions:  490000001 cycles:  401560827 heartbeat IPC: 1.17386 cumulative IPC: 1.16150 (Simulation time: 0 hr 21 min 56 sec) 
Heartbeat CPU  0 instructions:  491000000 cycles:  402410752 heartbeat IPC: 1.17657 cumulative IPC: 1.16154 (Simulation time: 0 hr 21 min 59 sec) 
Heartbeat CPU  0 instructions:  492000000 cycles:  403255238 heartbeat IPC: 1.18415 cumulative IPC: 1.16160 (Simulation time: 0 hr 22 min 2 sec) 
Heartbeat CPU  0 instructions:  493000001 cycles:  404103732 heartbeat IPC: 1.17856 cumulative IPC: 1.16164 (Simulation time: 0 hr 22 min 4 sec) 
Heartbeat CPU  0 instructions:  494000000 cycles:  404955888 heartbeat IPC: 1.17349 cumulative IPC: 1.16167 (Simulation time: 0 hr 22 min 7 sec) 
Heartbeat CPU  0 instructions:  495000003 cycles:  405801537 heartbeat IPC: 1.18253 cumulative IPC: 1.16172 (Simulation time: 0 hr 22 min 10 sec) 
Heartbeat CPU  0 instructions:  496000000 cycles:  406647593 heartbeat IPC: 1.18195 cumulative IPC: 1.16177 (Simulation time: 0 hr 22 min 13 sec) 
Heartbeat CPU  0 instructions:  497000001 cycles:  407495151 heartbeat IPC: 1.17986 cumulative IPC: 1.16182 (Simulation time: 0 hr 22 min 15 sec) 
Heartbeat CPU  0 instructions:  498000003 cycles:  408347463 heartbeat IPC: 1.17328 cumulative IPC: 1.16184 (Simulation time: 0 hr 22 min 18 sec) 
Heartbeat CPU  0 instructions:  499000001 cycles:  409196253 heartbeat IPC: 1.17815 cumulative IPC: 1.16188 (Simulation time: 0 hr 22 min 21 sec) 
Heartbeat CPU  0 instructions:  500000000 cycles:  410050447 heartbeat IPC: 1.17069 cumulative IPC: 1.16191 (Simulation time: 0 hr 22 min 24 sec) 
Heartbeat CPU  0 instructions:  501000003 cycles:  410895722 heartbeat IPC: 1.18305 cumulative IPC: 1.16196 (Simulation time: 0 hr 22 min 27 sec) 
Heartbeat CPU  0 instructions:  502000001 cycles:  411746118 heartbeat IPC: 1.17592 cumulative IPC: 1.16199 (Simulation time: 0 hr 22 min 29 sec) 
Heartbeat CPU  0 instructions:  503000000 cycles:  412593150 heartbeat IPC: 1.18059 cumulative IPC: 1.16204 (Simulation time: 0 hr 22 min 32 sec) 
Heartbeat CPU  0 instructions:  504000000 cycles:  413441449 heartbeat IPC: 1.17883 cumulative IPC: 1.16208 (Simulation time: 0 hr 22 min 35 sec) 
Heartbeat CPU  0 instructions:  505000000 cycles:  414290890 heartbeat IPC: 1.17724 cumulative IPC: 1.16212 (Simulation time: 0 hr 22 min 38 sec) 
Heartbeat CPU  0 instructions:  506000001 cycles:  415138222 heartbeat IPC: 1.18018 cumulative IPC: 1.16216 (Simulation time: 0 hr 22 min 41 sec) 
Heartbeat CPU  0 instructions:  507000000 cycles:  415988885 heartbeat IPC: 1.17555 cumulative IPC: 1.16219 (Simulation time: 0 hr 22 min 43 sec) 
Heartbeat CPU  0 instructions:  508000000 cycles:  416837617 heartbeat IPC: 1.17823 cumulative IPC: 1.16223 (Simulation time: 0 hr 22 min 46 sec) 
Heartbeat CPU  0 instructions:  509000000 cycles:  417684113 heartbeat IPC: 1.18134 cumulative IPC: 1.16228 (Simulation time: 0 hr 22 min 49 sec) 
Heartbeat CPU  0 instructions:  510000001 cycles:  418532940 heartbeat IPC: 1.17810 cumulative IPC: 1.16232 (Simulation time: 0 hr 22 min 52 sec) 
Heartbeat CPU  0 instructions:  511000001 cycles:  419385261 heartbeat IPC: 1.17327 cumulative IPC: 1.16234 (Simulation time: 0 hr 22 min 55 sec) 
Heartbeat CPU  0 instructions:  512000000 cycles:  420233475 heartbeat IPC: 1.17895 cumulative IPC: 1.16238 (Simulation time: 0 hr 22 min 57 sec) 
Heartbeat CPU  0 instructions:  513000003 cycles:  421080265 heartbeat IPC: 1.18093 cumulative IPC: 1.16243 (Simulation time: 0 hr 23 min 0 sec) 
Heartbeat CPU  0 instructions:  514000000 cycles:  421926956 heartbeat IPC: 1.18106 cumulative IPC: 1.16247 (Simulation time: 0 hr 23 min 3 sec) 
Heartbeat CPU  0 instructions:  515000001 cycles:  422775679 heartbeat IPC: 1.17824 cumulative IPC: 1.16251 (Simulation time: 0 hr 23 min 6 sec) 
Heartbeat CPU  0 instructions:  516000000 cycles:  423622500 heartbeat IPC: 1.18089 cumulative IPC: 1.16255 (Simulation time: 0 hr 23 min 9 sec) 
Heartbeat CPU  0 instructions:  517000002 cycles:  424472210 heartbeat IPC: 1.17687 cumulative IPC: 1.16259 (Simulation time: 0 hr 23 min 12 sec) 
Heartbeat CPU  0 instructions:  518000000 cycles:  425319789 heartbeat IPC: 1.17983 cumulative IPC: 1.16263 (Simulation time: 0 hr 23 min 14 sec) 
Heartbeat CPU  0 instructions:  519000003 cycles:  426168653 heartbeat IPC: 1.17805 cumulative IPC: 1.16266 (Simulation time: 0 hr 23 min 17 sec) 
Heartbeat CPU  0 instructions:  520000000 cycles:  427016430 heartbeat IPC: 1.17955 cumulative IPC: 1.16270 (Simulation time: 0 hr 23 min 20 sec) 
Heartbeat CPU  0 instructions:  521000000 cycles:  427866037 heartbeat IPC: 1.17701 cumulative IPC: 1.16274 (Simulation time: 0 hr 23 min 23 sec) 
Heartbeat CPU  0 instructions:  522000000 cycles:  428712230 heartbeat IPC: 1.18176 cumulative IPC: 1.16278 (Simulation time: 0 hr 23 min 26 sec) 
Heartbeat CPU  0 instructions:  523000002 cycles:  429562336 heartbeat IPC: 1.17633 cumulative IPC: 1.16281 (Simulation time: 0 hr 23 min 28 sec) 
Heartbeat CPU  0 instructions:  524000000 cycles:  430409703 heartbeat IPC: 1.18012 cumulative IPC: 1.16285 (Simulation time: 0 hr 23 min 31 sec) 
Heartbeat CPU  0 instructions:  525000000 cycles:  431256897 heartbeat IPC: 1.18037 cumulative IPC: 1.16289 (Simulation time: 0 hr 23 min 34 sec) 
Heartbeat CPU  0 instructions:  526000001 cycles:  432103818 heartbeat IPC: 1.18075 cumulative IPC: 1.16293 (Simulation time: 0 hr 23 min 37 sec) 
Heartbeat CPU  0 instructions:  527000000 cycles:  432950359 heartbeat IPC: 1.18128 cumulative IPC: 1.16298 (Simulation time: 0 hr 23 min 39 sec) 
Heartbeat CPU  0 instructions:  528000000 cycles:  433800844 heartbeat IPC: 1.17580 cumulative IPC: 1.16301 (Simulation time: 0 hr 23 min 42 sec) 
Heartbeat CPU  0 instructions:  529000002 cycles:  434649532 heartbeat IPC: 1.17829 cumulative IPC: 1.16304 (Simulation time: 0 hr 23 min 45 sec) 
Heartbeat CPU  0 instructions:  530000001 cycles:  435495460 heartbeat IPC: 1.18213 cumulative IPC: 1.16308 (Simulation time: 0 hr 23 min 48 sec) 
Heartbeat CPU  0 instructions:  531000003 cycles:  436343437 heartbeat IPC: 1.17928 cumulative IPC: 1.16312 (Simulation time: 0 hr 23 min 51 sec) 
Heartbeat CPU  0 instructions:  532000000 cycles:  437191646 heartbeat IPC: 1.17895 cumulative IPC: 1.16316 (Simulation time: 0 hr 23 min 53 sec) 
Heartbeat CPU  0 instructions:  533000002 cycles:  438040707 heartbeat IPC: 1.17777 cumulative IPC: 1.16319 (Simulation time: 0 hr 23 min 56 sec) 
Heartbeat CPU  0 instructions:  534000000 cycles:  438887611 heartbeat IPC: 1.18077 cumulative IPC: 1.16323 (Simulation time: 0 hr 23 min 59 sec) 
Heartbeat CPU  0 instructions:  535000003 cycles:  439739690 heartbeat IPC: 1.17360 cumulative IPC: 1.16325 (Simulation time: 0 hr 24 min 2 sec) 
Heartbeat CPU  0 instructions:  536000000 cycles:  440590240 heartbeat IPC: 1.17571 cumulative IPC: 1.16328 (Simulation time: 0 hr 24 min 5 sec) 
Heartbeat CPU  0 instructions:  537000000 cycles:  441437179 heartbeat IPC: 1.18072 cumulative IPC: 1.16332 (Simulation time: 0 hr 24 min 7 sec) 
Heartbeat CPU  0 instructions:  538000002 cycles:  442283772 heartbeat IPC: 1.18121 cumulative IPC: 1.16336 (Simulation time: 0 hr 24 min 10 sec) 
Heartbeat CPU  0 instructions:  539000001 cycles:  443131742 heartbeat IPC: 1.17929 cumulative IPC: 1.16340 (Simulation time: 0 hr 24 min 13 sec) 
Heartbeat CPU  0 instructions:  540000000 cycles:  443979505 heartbeat IPC: 1.17957 cumulative IPC: 1.16343 (Simulation time: 0 hr 24 min 16 sec) 
Heartbeat CPU  0 instructions:  541000000 cycles:  444829124 heartbeat IPC: 1.17700 cumulative IPC: 1.16346 (Simulation time: 0 hr 24 min 19 sec) 
Heartbeat CPU  0 instructions:  542000003 cycles:  445675641 heartbeat IPC: 1.18131 cumulative IPC: 1.16350 (Simulation time: 0 hr 24 min 21 sec) 
Heartbeat CPU  0 instructions:  543000001 cycles:  446526373 heartbeat IPC: 1.17546 cumulative IPC: 1.16353 (Simulation time: 0 hr 24 min 24 sec) 
Heartbeat CPU  0 instructions:  544000000 cycles:  447372942 heartbeat IPC: 1.18124 cumulative IPC: 1.16357 (Simulation time: 0 hr 24 min 27 sec) 
Heartbeat CPU  0 instructions:  545000002 cycles:  448226976 heartbeat IPC: 1.17092 cumulative IPC: 1.16359 (Simulation time: 0 hr 24 min 30 sec) 
Heartbeat CPU  0 instructions:  546000000 cycles:  449074773 heartbeat IPC: 1.17953 cumulative IPC: 1.16362 (Simulation time: 0 hr 24 min 33 sec) 
Heartbeat CPU  0 instructions:  547000002 cycles:  449924173 heartbeat IPC: 1.17730 cumulative IPC: 1.16365 (Simulation time: 0 hr 24 min 35 sec) 
Heartbeat CPU  0 instructions:  548000000 cycles:  450772150 heartbeat IPC: 1.17927 cumulative IPC: 1.16369 (Simulation time: 0 hr 24 min 38 sec) 
Heartbeat CPU  0 instructions:  549000003 cycles:  451621891 heartbeat IPC: 1.17683 cumulative IPC: 1.16372 (Simulation time: 0 hr 24 min 41 sec) 
Heartbeat CPU  0 instructions:  550000002 cycles:  452469425 heartbeat IPC: 1.17989 cumulative IPC: 1.16375 (Simulation time: 0 hr 24 min 44 sec) 
Heartbeat CPU  0 instructions:  551000003 cycles:  453317835 heartbeat IPC: 1.17868 cumulative IPC: 1.16378 (Simulation time: 0 hr 24 min 47 sec) 
Heartbeat CPU  0 instructions:  552000000 cycles:  454167214 heartbeat IPC: 1.17733 cumulative IPC: 1.16381 (Simulation time: 0 hr 24 min 50 sec) 
Heartbeat CPU  0 instructions:  553000000 cycles:  455016489 heartbeat IPC: 1.17747 cumulative IPC: 1.16384 (Simulation time: 0 hr 24 min 52 sec) 
Heartbeat CPU  0 instructions:  554000000 cycles:  455863424 heartbeat IPC: 1.18073 cumulative IPC: 1.16388 (Simulation time: 0 hr 24 min 55 sec) 
Heartbeat CPU  0 instructions:  555000001 cycles:  456711165 heartbeat IPC: 1.17961 cumulative IPC: 1.16391 (Simulation time: 0 hr 24 min 58 sec) 
Heartbeat CPU  0 instructions:  556000000 cycles:  457563416 heartbeat IPC: 1.17336 cumulative IPC: 1.16393 (Simulation time: 0 hr 25 min 1 sec) 
Heartbeat CPU  0 instructions:  557000001 cycles:  458412265 heartbeat IPC: 1.17807 cumulative IPC: 1.16396 (Simulation time: 0 hr 25 min 4 sec) 
Heartbeat CPU  0 instructions:  558000001 cycles:  459264730 heartbeat IPC: 1.17307 cumulative IPC: 1.16398 (Simulation time: 0 hr 25 min 7 sec) 
Heartbeat CPU  0 instructions:  559000002 cycles:  460112428 heartbeat IPC: 1.17967 cumulative IPC: 1.16402 (Simulation time: 0 hr 25 min 9 sec) 
Heartbeat CPU  0 instructions:  560000000 cycles:  460962314 heartbeat IPC: 1.17663 cumulative IPC: 1.16405 (Simulation time: 0 hr 25 min 12 sec) 
Heartbeat CPU  0 instructions:  561000001 cycles:  461808388 heartbeat IPC: 1.18193 cumulative IPC: 1.16408 (Simulation time: 0 hr 25 min 15 sec) 
Heartbeat CPU  0 instructions:  562000002 cycles:  462660451 heartbeat IPC: 1.17362 cumulative IPC: 1.16410 (Simulation time: 0 hr 25 min 18 sec) 
Heartbeat CPU  0 instructions:  563000002 cycles:  463506021 heartbeat IPC: 1.18263 cumulative IPC: 1.16414 (Simulation time: 0 hr 25 min 21 sec) 
Heartbeat CPU  0 instructions:  564000000 cycles:  464353829 heartbeat IPC: 1.17951 cumulative IPC: 1.16418 (Simulation time: 0 hr 25 min 23 sec) 
Heartbeat CPU  0 instructions:  565000002 cycles:  465202550 heartbeat IPC: 1.17825 cumulative IPC: 1.16421 (Simulation time: 0 hr 25 min 26 sec) 
Heartbeat CPU  0 instructions:  566000001 cycles:  466052236 heartbeat IPC: 1.17690 cumulative IPC: 1.16423 (Simulation time: 0 hr 25 min 29 sec) 
Heartbeat CPU  0 instructions:  567000000 cycles:  466897090 heartbeat IPC: 1.18364 cumulative IPC: 1.16427 (Simulation time: 0 hr 25 min 32 sec) 
Heartbeat CPU  0 instructions:  568000000 cycles:  467748003 heartbeat IPC: 1.17521 cumulative IPC: 1.16430 (Simulation time: 0 hr 25 min 35 sec) 
Heartbeat CPU  0 instructions:  569000002 cycles:  468597609 heartbeat IPC: 1.17702 cumulative IPC: 1.16432 (Simulation time: 0 hr 25 min 38 sec) 
Heartbeat CPU  0 instructions:  570000000 cycles:  469447688 heartbeat IPC: 1.17636 cumulative IPC: 1.16435 (Simulation time: 0 hr 25 min 41 sec) 
Heartbeat CPU  0 instructions:  571000003 cycles:  470293506 heartbeat IPC: 1.18229 cumulative IPC: 1.16439 (Simulation time: 0 hr 25 min 43 sec) 
Heartbeat CPU  0 instructions:  572000000 cycles:  471140152 heartbeat IPC: 1.18113 cumulative IPC: 1.16442 (Simulation time: 0 hr 25 min 46 sec) 
Heartbeat CPU  0 instructions:  573000000 cycles:  471989068 heartbeat IPC: 1.17797 cumulative IPC: 1.16445 (Simulation time: 0 hr 25 min 49 sec) 
Heartbeat CPU  0 instructions:  574000000 cycles:  472837423 heartbeat IPC: 1.17875 cumulative IPC: 1.16448 (Simulation time: 0 hr 25 min 52 sec) 
Heartbeat CPU  0 instructions:  575000002 cycles:  473688288 heartbeat IPC: 1.17528 cumulative IPC: 1.16450 (Simulation time: 0 hr 25 min 55 sec) 
Heartbeat CPU  0 instructions:  576000000 cycles:  474534878 heartbeat IPC: 1.18121 cumulative IPC: 1.16454 (Simulation time: 0 hr 25 min 57 sec) 
Heartbeat CPU  0 instructions:  577000000 cycles:  475385356 heartbeat IPC: 1.17581 cumulative IPC: 1.16456 (Simulation time: 0 hr 26 min 0 sec) 
Heartbeat CPU  0 instructions:  578000001 cycles:  476234000 heartbeat IPC: 1.17835 cumulative IPC: 1.16459 (Simulation time: 0 hr 26 min 3 sec) 
Heartbeat CPU  0 instructions:  579000002 cycles:  477083325 heartbeat IPC: 1.17741 cumulative IPC: 1.16462 (Simulation time: 0 hr 26 min 6 sec) 
Heartbeat CPU  0 instructions:  580000000 cycles:  477930006 heartbeat IPC: 1.18108 cumulative IPC: 1.16465 (Simulation time: 0 hr 26 min 9 sec) 
Heartbeat CPU  0 instructions:  581000000 cycles:  478781189 heartbeat IPC: 1.17484 cumulative IPC: 1.16467 (Simulation time: 0 hr 26 min 12 sec) 
Heartbeat CPU  0 instructions:  582000001 cycles:  479629216 heartbeat IPC: 1.17921 cumulative IPC: 1.16470 (Simulation time: 0 hr 26 min 14 sec) 
Heartbeat CPU  0 instructions:  583000001 cycles:  480479568 heartbeat IPC: 1.17598 cumulative IPC: 1.16472 (Simulation time: 0 hr 26 min 17 sec) 
Heartbeat CPU  0 instructions:  584000000 cycles:  481324812 heartbeat IPC: 1.18309 cumulative IPC: 1.16476 (Simulation time: 0 hr 26 min 20 sec) 
Heartbeat CPU  0 instructions:  585000000 cycles:  482173769 heartbeat IPC: 1.17792 cumulative IPC: 1.16479 (Simulation time: 0 hr 26 min 23 sec) 
Heartbeat CPU  0 instructions:  586000000 cycles:  483022209 heartbeat IPC: 1.17863 cumulative IPC: 1.16482 (Simulation time: 0 hr 26 min 26 sec) 
Heartbeat CPU  0 instructions:  587000001 cycles:  483872684 heartbeat IPC: 1.17581 cumulative IPC: 1.16484 (Simulation time: 0 hr 26 min 29 sec) 
Heartbeat CPU  0 instructions:  588000000 cycles:  484719027 heartbeat IPC: 1.18155 cumulative IPC: 1.16487 (Simulation time: 0 hr 26 min 31 sec) 
Heartbeat CPU  0 instructions:  589000000 cycles:  485569074 heartbeat IPC: 1.17641 cumulative IPC: 1.16490 (Simulation time: 0 hr 26 min 34 sec) 
Heartbeat CPU  0 instructions:  590000001 cycles:  486419233 heartbeat IPC: 1.17625 cumulative IPC: 1.16492 (Simulation time: 0 hr 26 min 37 sec) 
Heartbeat CPU  0 instructions:  591000002 cycles:  487267386 heartbeat IPC: 1.17903 cumulative IPC: 1.16495 (Simulation time: 0 hr 26 min 40 sec) 
Heartbeat CPU  0 instructions:  592000000 cycles:  488116647 heartbeat IPC: 1.17749 cumulative IPC: 1.16497 (Simulation time: 0 hr 26 min 43 sec) 
Heartbeat CPU  0 instructions:  593000003 cycles:  488963965 heartbeat IPC: 1.18020 cumulative IPC: 1.16500 (Simulation time: 0 hr 26 min 46 sec) 
Heartbeat CPU  0 instructions:  594000000 cycles:  489813941 heartbeat IPC: 1.17650 cumulative IPC: 1.16503 (Simulation time: 0 hr 26 min 48 sec) 
Heartbeat CPU  0 instructions:  595000001 cycles:  490662594 heartbeat IPC: 1.17834 cumulative IPC: 1.16505 (Simulation time: 0 hr 26 min 51 sec) 
Heartbeat CPU  0 instructions:  596000000 cycles:  491509208 heartbeat IPC: 1.18117 cumulative IPC: 1.16508 (Simulation time: 0 hr 26 min 54 sec) 
Heartbeat CPU  0 instructions:  597000002 cycles:  492358364 heartbeat IPC: 1.17764 cumulative IPC: 1.16511 (Simulation time: 0 hr 26 min 57 sec) 
Heartbeat CPU  0 instructions:  598000001 cycles:  493205832 heartbeat IPC: 1.17998 cumulative IPC: 1.16514 (Simulation time: 0 hr 27 min 0 sec) 
Heartbeat CPU  0 instructions:  599000000 cycles:  494056275 heartbeat IPC: 1.17586 cumulative IPC: 1.16516 (Simulation time: 0 hr 27 min 3 sec) 
Heartbeat CPU  0 instructions:  600000000 cycles:  494907381 heartbeat IPC: 1.17494 cumulative IPC: 1.16518 (Simulation time: 0 hr 27 min 6 sec) 
Finished CPU 0 instructions: 500000000 cycles: 429118647 cumulative IPC: 1.16518 (Simulation time: 0 hr 27 min 6 sec) 

ChampSim completed all CPUs

[ROI Statistics]
Core_0_instructions 500000000
Core_0_cycles 429118647
Core_0_IPC 1.16518

Core_0_branch_prediction_accuracy 97.89350
Core_0_branch_MPKI 0.73267
Core_0_average_ROB_occupancy_at_mispredict 252.52389

Core_0_L1D_total_access 235858174
Core_0_L1D_total_hit 225666771
Core_0_L1D_total_miss 10191403
Core_0_L1D_loads 199887817
Core_0_L1D_load_hit 189959335
Core_0_L1D_load_miss 9928482
Core_0_L1D_RFOs 35970357
Core_0_L1D_RFO_hit 35707436
Core_0_L1D_RFO_miss 262921
Core_0_L1D_prefetches 0
Core_0_L1D_prefetch_hit 0
Core_0_L1D_prefetch_miss 0
Core_0_L1D_writebacks 0
Core_0_L1D_writeback_hit 0
Core_0_L1D_writeback_miss 0
Core_0_L1D_prefetch_requested 0
Core_0_L1D_prefetch_dropped 0
Core_0_L1D_prefetch_issued 0
Core_0_L1D_prefetch_filled 0
Core_0_L1D_prefetch_useful 0
Core_0_L1D_prefetch_useless 0
Core_0_L1D_prefetch_late 0
Core_0_L1D_average_miss_latency 36.10189

Core_0_L1D_rq_access 254235521
Core_0_L1D_rq_forward 0
Core_0_L1D_rq_merged 53095906
Core_0_L1D_rq_to_cache 201139615
Core_0_L1D_rq_full 0

Core_0_L1D_wq_access 36392435
Core_0_L1D_wq_forward 0
Core_0_L1D_wq_merged 0
Core_0_L1D_wq_to_cache 36392435
Core_0_L1D_wq_full 0

Core_0_L1D_pq_access 0
Core_0_L1D_pq_forward 0
Core_0_L1D_pq_merged 0
Core_0_L1D_pq_to_cache 0
Core_0_L1D_pq_full 0

Core_0_L1D_acc_epochs 469604
Core_0_L1D_acc_level_0 469604
Core_0_L1D_acc_level_1 0
Core_0_L1D_acc_level_2 0
Core_0_L1D_acc_level_3 0
Core_0_L1D_acc_level_4 0
Core_0_L1D_acc_level_5 0
Core_0_L1D_acc_level_6 0
Core_0_L1D_acc_level_7 0
Core_0_L1D_acc_level_8 0
Core_0_L1D_acc_level_9 0

Core_0_L1I_total_access 114126659
Core_0_L1I_total_hit 114126605
Core_0_L1I_total_miss 54
Core_0_L1I_loads 114126659
Core_0_L1I_load_hit 114126605
Core_0_L1I_load_miss 54
Core_0_L1I_RFOs 0
Core_0_L1I_RFO_hit 0
Core_0_L1I_RFO_miss 0
Core_0_L1I_prefetches 0
Core_0_L1I_prefetch_hit 0
Core_0_L1I_prefetch_miss 0
Core_0_L1I_writebacks 0
Core_0_L1I_writeback_hit 0
Core_0_L1I_writeback_miss 0
Core_0_L1I_prefetch_requested 0
Core_0_L1I_prefetch_dropped 0
Core_0_L1I_prefetch_issued 0
Core_0_L1I_prefetch_filled 0
Core_0_L1I_prefetch_useful 0
Core_0_L1I_prefetch_useless 0
Core_0_L1I_prefetch_late 0
Core_0_L1I_average_miss_latency 116.35185

Core_0_L1I_rq_access 500000250
Core_0_L1I_rq_forward 0
Core_0_L1I_rq_merged 385873579
Core_0_L1I_rq_to_cache 114126671
Core_0_L1I_rq_full 0

Core_0_L1I_wq_access 0
Core_0_L1I_wq_forward 0
Core_0_L1I_wq_merged 0
Core_0_L1I_wq_to_cache 0
Core_0_L1I_wq_full 0

Core_0_L1I_pq_access 0
Core_0_L1I_pq_forward 0
Core_0_L1I_pq_merged 0
Core_0_L1I_pq_to_cache 0
Core_0_L1I_pq_full 0

Core_0_L1I_acc_epochs 469604
Core_0_L1I_acc_level_0 469604
Core_0_L1I_acc_level_1 0
Core_0_L1I_acc_level_2 0
Core_0_L1I_acc_level_3 0
Core_0_L1I_acc_level_4 0
Core_0_L1I_acc_level_5 0
Core_0_L1I_acc_level_6 0
Core_0_L1I_acc_level_7 0
Core_0_L1I_acc_level_8 0
Core_0_L1I_acc_level_9 0

Core_0_L2C_total_access 44089160
Core_0_L2C_total_hit 34821489
Core_0_L2C_total_miss 9267671
Core_0_L2C_loads 9924773
Core_0_L2C_load_hit 9302755
Core_0_L2C_load_miss 622018
Core_0_L2C_RFOs 259536
Core_0_L2C_RFO_hit 39309
Core_0_L2C_RFO_miss 220227
Core_0_L2C_prefetches 33434873
Core_0_L2C_prefetch_hit 25010644
Core_0_L2C_prefetch_miss 8424229
Core_0_L2C_writebacks 469978
Core_0_L2C_writeback_hit 468781
Core_0_L2C_writeback_miss 1197
Core_0_L2C_prefetch_requested 58858474
Core_0_L2C_prefetch_dropped 8713963
Core_0_L2C_prefetch_issued 50144511
Core_0_L2C_prefetch_filled 10180686
Core_0_L2C_prefetch_useful 10179694
Core_0_L2C_prefetch_useless 949
Core_0_L2C_prefetch_late 441866
Core_0_L2C_average_miss_latency 306.76757

Core_0_L2C_rq_access 10191457
Core_0_L2C_rq_forward 0
Core_0_L2C_rq_merged 0
Core_0_L2C_rq_to_cache 10184309
Core_0_L2C_rq_full 0

Core_0_L2C_wq_access 469978
Core_0_L2C_wq_forward 7175
Core_0_L2C_wq_merged 0
Core_0_L2C_wq_to_cache 469978
Core_0_L2C_wq_full 0

Core_0_L2C_pq_access 50144511
Core_0_L2C_pq_forward 0
Core_0_L2C_pq_merged 2905130
Core_0_L2C_pq_to_cache 47239354
Core_0_L2C_pq_full 0

Core_0_L2C_acc_epochs 469604
Core_0_L2C_acc_level_0 1
Core_0_L2C_acc_level_1 4
Core_0_L2C_acc_level_2 152
Core_0_L2C_acc_level_3 265
Core_0_L2C_acc_level_4 939
Core_0_L2C_acc_level_5 2520
Core_0_L2C_acc_level_6 4888
Core_0_L2C_acc_level_7 11739
Core_0_L2C_acc_level_8 36576
Core_0_L2C_acc_level_9 412520

Core_0_LLC_total_access 9657250
Core_0_LLC_total_hit 38412
Core_0_LLC_total_miss 9618838
Core_0_LLC_loads 180281
Core_0_LLC_load_hit 1124
Core_0_LLC_load_miss 179157
Core_0_LLC_RFOs 220227
Core_0_LLC_RFO_hit 0
Core_0_LLC_RFO_miss 220227
Core_0_LLC_prefetches 8865966
Core_0_LLC_prefetch_hit 19246
Core_0_LLC_prefetch_miss 8846720
Core_0_LLC_writebacks 390776
Core_0_LLC_writeback_hit 18042
Core_0_LLC_writeback_miss 372734
Core_0_LLC_prefetch_requested 0
Core_0_LLC_prefetch_dropped 0
Core_0_LLC_prefetch_issued 0
Core_0_LLC_prefetch_filled 10600912
Core_0_LLC_prefetch_useful 53
Core_0_LLC_prefetch_useless 10598925
Core_0_LLC_prefetch_late 0
Core_0_LLC_average_miss_latency 272.69290

Core_0_LLC_rq_access 400508
Core_0_LLC_rq_forward 0
Core_0_LLC_rq_merged 0
Core_0_LLC_rq_to_cache 400508
Core_0_LLC_rq_full 0

Core_0_LLC_wq_access 390776
Core_0_LLC_wq_forward 0
Core_0_LLC_wq_merged 0
Core_0_LLC_wq_to_cache 390776
Core_0_LLC_wq_full 0

Core_0_LLC_pq_access 10622552
Core_0_LLC_pq_forward 0
Core_0_LLC_pq_merged 0
Core_0_LLC_pq_to_cache 10622552
Core_0_LLC_pq_full 0

Core_0_LLC_acc_epochs 483309
Core_0_LLC_acc_level_0 483305
Core_0_LLC_acc_level_1 3
Core_0_LLC_acc_level_2 1
Core_0_LLC_acc_level_3 0
Core_0_LLC_acc_level_4 0
Core_0_LLC_acc_level_5 0
Core_0_LLC_acc_level_6 0
Core_0_LLC_acc_level_7 0
Core_0_LLC_acc_level_8 0
Core_0_LLC_acc_level_9 0

Core_0_major_page_fault 0
Core_0_minor_page_fault 104619

